Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
601.59,0.01,0.0019993,500.18,30.287,35.289,169.42,39.055,47.373,371.28,2.0116,27.925,0.041056,vapor
606.59,0.01,0.0019828,504.34,30.482,35.526,169.81,39.177,47.494,372.72,1.971,28.115,0.041455,vapor
611.59,0.01,0.0019666,508.5,30.679,35.764,170.2,39.298,47.615,374.16,1.9313,28.303,0.041854,vapor
616.59,0.01,0.0019506,512.65,30.875,36.002,170.59,39.417,47.734,375.58,1.8927,28.491,0.042252,vapor
621.59,0.01,0.0019349,516.81,31.073,36.241,170.98,39.535,47.852,377,1.855,28.678,0.04265,vapor
626.59,0.01,0.0019195,520.97,31.271,36.48,171.36,39.653,47.97,378.42,1.8182,28.865,0.043047,vapor
631.59,0.01,0.0019043,525.13,31.469,36.721,171.74,39.769,48.086,379.83,1.7824,29.05,0.043443,vapor
636.59,0.01,0.0018893,529.29,31.668,36.961,172.12,39.884,48.201,381.24,1.7474,29.235,0.043839,vapor
641.59,0.01,0.0018746,533.44,31.868,37.203,172.5,39.998,48.315,382.64,1.7132,29.42,0.044234,vapor
646.59,0.01,0.0018601,537.6,32.068,37.444,172.87,40.111,48.428,384.03,1.6798,29.603,0.044629,vapor
651.59,0.01,0.0018458,541.76,32.269,37.687,173.25,40.223,48.54,385.42,1.6472,29.786,0.045023,vapor
656.59,0.01,0.0018318,545.92,32.471,37.93,173.62,40.334,48.651,386.81,1.6154,29.969,0.045416,vapor
661.59,0.01,0.0018179,550.08,32.673,38.173,173.99,40.444,48.76,388.19,1.5843,30.15,0.045809,vapor
666.59,0.01,0.0018043,554.23,32.875,38.417,174.36,40.553,48.869,389.56,1.5539,30.331,0.046201,vapor
671.59,0.01,0.0017909,558.39,33.078,38.662,174.72,40.661,48.977,390.93,1.5242,30.512,0.046593,vapor
676.59,0.01,0.0017776,562.55,33.282,38.907,175.09,40.768,49.084,392.3,1.4952,30.691,0.046983,vapor
681.59,0.01,0.0017646,566.71,33.486,39.153,175.45,40.874,49.19,393.66,1.4668,30.87,0.047374,vapor
686.59,0.01,0.0017517,570.86,33.69,39.399,175.81,40.979,49.295,395.01,1.439,31.049,0.047763,vapor
691.59,0.01,0.0017391,575.02,33.896,39.646,176.17,41.083,49.4,396.37,1.4118,31.226,0.048152,vapor
696.59,0.01,0.0017266,579.18,34.101,39.893,176.52,41.186,49.503,397.71,1.3852,31.403,0.04854,vapor
701.59,0.01,0.0017143,583.34,34.308,40.141,176.88,41.289,49.605,399.05,1.3592,31.58,0.048927,vapor
706.59,0.01,0.0017021,587.5,34.514,40.389,177.23,41.39,49.706,400.39,1.3338,31.756,0.049314,vapor
711.59,0.01,0.0016902,591.65,34.721,40.638,177.58,41.491,49.807,401.72,1.3088,31.931,0.0497,vapor
716.59,0.01,0.0016784,595.81,34.929,40.887,177.93,41.59,49.906,403.05,1.2844,32.106,0.050085,vapor
721.59,0.01,0.0016668,599.97,35.137,41.137,178.28,41.689,50.005,404.38,1.2605,32.28,0.05047,vapor
726.59,0.01,0.0016553,604.13,35.346,41.387,178.62,41.787,50.103,405.7,1.2371,32.453,0.050854,vapor
731.59,0.01,0.001644,608.28,35.555,41.638,178.97,41.884,50.2,407.01,1.2142,32.626,0.051237,vapor
736.59,0.01,0.0016328,612.44,35.765,41.889,179.31,41.98,50.296,408.32,1.1917,32.799,0.05162,vapor
741.59,0.01,0.0016218,616.6,35.975,42.141,179.65,42.075,50.391,409.63,1.1697,32.97,0.052002,vapor
746.59,0.01,0.0016109,620.76,36.186,42.393,179.99,42.169,50.485,410.93,1.1481,33.141,0.052383,vapor
751.59,0.01,0.0016002,624.91,36.397,42.646,180.33,42.263,50.579,412.23,1.1269,33.312,0.052763,vapor
