Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
581.59,0.4828,0.1,10,29.47,34.298,135.52,38.594,47.052,365.43,2.1705,27.217,0.03962,vapor
586.59,0.48699,0.1,10,29.663,34.533,135.85,38.719,47.176,366.91,2.1253,27.41,0.040022,vapor
591.59,0.49117,0.1,10,29.857,34.769,136.18,38.843,47.298,368.38,2.0814,27.601,0.040424,vapor
596.59,0.49536,0.1,10,30.051,35.005,136.51,38.967,47.42,369.85,2.0386,27.792,0.040825,vapor
601.59,0.49955,0.1,10,30.247,35.242,136.83,39.089,47.54,371.31,1.9969,27.982,0.041225,vapor
606.59,0.50373,0.1,10,30.442,35.48,137.16,39.21,47.659,372.77,1.9563,28.171,0.041625,vapor
611.59,0.50792,0.1,10,30.639,35.718,137.48,39.33,47.778,374.22,1.9167,28.36,0.042025,vapor
616.59,0.5121,0.1,10,30.836,35.957,137.8,39.448,47.895,375.66,1.8781,28.548,0.042424,vapor
621.59,0.51629,0.1,10,31.033,36.196,138.12,39.566,48.011,377.1,1.8405,28.735,0.042822,vapor
626.59,0.52048,0.1,10,31.231,36.436,138.44,39.683,48.126,378.54,1.8038,28.922,0.04322,vapor
631.59,0.52466,0.1,10,31.43,36.677,138.75,39.798,48.24,379.96,1.768,29.107,0.043617,vapor
636.59,0.52885,0.1,10,31.629,36.918,139.07,39.913,48.353,381.39,1.733,29.292,0.044013,vapor
641.59,0.53303,0.1,10,31.829,37.159,139.38,40.026,48.465,382.8,1.6989,29.477,0.044409,vapor
646.59,0.53722,0.1,10,32.03,37.402,139.69,40.139,48.576,384.21,1.6656,29.66,0.044804,vapor
651.59,0.5414,0.1,10,32.23,37.644,140,40.25,48.686,385.62,1.6331,29.843,0.045199,vapor
656.59,0.54558,0.1,10,32.432,37.888,140.31,40.361,48.796,387.02,1.6013,30.026,0.045593,vapor
661.59,0.54977,0.1,10,32.634,38.132,140.62,40.47,48.904,388.42,1.5703,30.207,0.045986,vapor
666.59,0.55395,0.1,10,32.837,38.376,140.92,40.579,49.011,389.81,1.54,30.388,0.046379,vapor
671.59,0.55814,0.1,10,33.04,38.621,141.22,40.686,49.117,391.19,1.5104,30.569,0.046771,vapor
676.59,0.56232,0.1,10,33.244,38.867,141.53,40.793,49.223,392.57,1.4814,30.748,0.047163,vapor
681.59,0.56651,0.1,10,33.448,39.113,141.83,40.899,49.327,393.95,1.4531,30.927,0.047553,vapor
686.59,0.57069,0.1,10,33.653,39.359,142.13,41.003,49.43,395.32,1.4254,31.106,0.047943,vapor
691.59,0.57487,0.1,10,33.858,39.607,142.42,41.107,49.533,396.69,1.3983,31.283,0.048333,vapor
696.59,0.57906,0.1,10,34.064,39.854,142.72,41.21,49.635,398.05,1.3718,31.46,0.048722,vapor
701.59,0.58324,0.1,10,34.27,40.102,143.02,41.312,49.736,399.4,1.3458,31.637,0.04911,vapor
706.59,0.58743,0.1,10,34.477,40.351,143.31,41.413,49.835,400.76,1.3204,31.813,0.049497,vapor
711.59,0.59161,0.1,10,34.684,40.6,143.6,41.513,49.935,402.1,1.2956,31.988,0.049884,vapor
716.59,0.59579,0.1,10,34.892,40.85,143.89,41.612,50.033,403.45,1.2712,32.162,0.05027,vapor
721.59,0.59998,0.1,10,35.1,41.1,144.18,41.711,50.13,404.78,1.2474,32.336,0.050655,vapor
726.59,0.60416,0.1,10,35.309,41.351,144.47,41.808,50.226,406.12,1.2241,32.51,0.051039,vapor
731.59,0.60834,0.1,10,35.518,41.602,144.76,41.905,50.322,407.45,1.2012,32.683,0.051423,vapor
