Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
300,0.1,0.040287,24.822,19.85,22.332,120.79,29.016,37.52,269.39,10.761,15.003,0.016774,vapor
300,0.2,0.080974,12.35,19.821,22.291,114.93,29.123,37.821,268.64,10.766,15.013,0.01683,vapor
300,0.3,0.12207,8.192,19.793,22.25,111.46,29.231,38.13,267.88,10.77,15.023,0.016887,vapor
300,0.4,0.16359,6.113,19.764,22.209,108.98,29.339,38.447,267.12,10.775,15.034,0.016946,vapor
300,0.5,0.20554,4.8654,19.735,22.168,107.02,29.45,38.771,266.35,10.779,15.045,0.017006,vapor
300,0.6,0.24793,4.0335,19.706,22.126,105.41,29.561,39.104,265.58,10.784,15.056,0.017068,vapor
300,0.7,0.29077,3.4391,19.676,22.083,104.03,29.674,39.446,264.8,10.788,15.068,0.017132,vapor
300,0.8,0.33408,2.9933,19.646,22.04,102.82,29.789,39.797,264.01,10.793,15.081,0.017198,vapor
300,0.9,0.37788,2.6464,19.616,21.997,101.73,29.905,40.157,263.22,10.797,15.094,0.017265,vapor
300,1,0.42216,2.3687,19.585,21.954,100.75,30.022,40.528,262.43,10.802,15.108,0.017335,vapor
300,1.1,0.46696,2.1415,19.554,21.91,99.857,30.141,40.909,261.63,10.806,15.122,0.017406,vapor
300,1.2,0.51228,1.9521,19.523,21.865,99.028,30.262,41.302,260.83,10.81,15.137,0.017479,vapor
300,1.3,0.55814,1.7917,19.491,21.82,98.255,30.384,41.706,260.01,10.814,15.153,0.017555,vapor
300,1.4,0.60455,1.6541,19.459,21.775,97.53,30.509,42.122,259.2,10.819,15.169,0.017633,vapor
300,1.5,0.65153,1.5348,19.427,21.729,96.847,30.635,42.551,258.37,10.823,15.186,0.017713,vapor
300,1.6,0.69911,1.4304,19.394,21.683,96.198,30.763,42.994,257.54,10.826,15.204,0.017795,vapor
300,1.7,0.74729,1.3382,19.361,21.636,95.581,30.894,43.451,256.71,10.83,15.222,0.01788,vapor
300,1.8,0.79611,1.2561,19.328,21.589,94.991,31.026,43.924,255.86,10.834,15.241,0.017968,vapor
300,1.9,0.84557,1.1826,19.294,21.541,94.426,31.161,44.412,255.01,10.837,15.261,0.018059,vapor
300,2,0.89571,1.1164,19.26,21.493,93.881,31.298,44.917,254.15,10.84,15.282,0.018153,vapor
300,2.1,0.94655,1.0565,19.225,21.444,93.356,31.438,45.439,253.29,10.844,15.303,0.018249,vapor
300,2.2,0.9981,1.0019,19.19,21.394,92.848,31.58,45.981,252.42,10.846,15.326,0.01835,vapor
300,2.3,1.0504,0.95201,19.154,21.344,92.355,31.725,46.543,251.54,10.849,15.349,0.018453,vapor
300,2.4,1.1035,0.90622,19.118,21.293,91.876,31.873,47.126,250.65,10.851,15.374,0.01856,vapor
300,2.5,1.1574,0.86403,19.082,21.242,91.41,32.023,47.731,249.75,10.854,15.399,0.018671,vapor
300,2.6,1.2121,0.82502,19.044,21.189,90.954,32.177,48.361,248.84,10.855,15.425,0.018787,vapor
300,2.7,1.2677,0.78884,19.007,21.137,90.509,32.334,49.016,247.93,10.857,15.453,0.018906,vapor
300,2.8,1.3242,0.75519,18.969,21.083,90.073,32.495,49.698,247.01,10.858,15.482,0.01903,vapor
300,2.9,1.3816,0.72379,18.93,21.029,89.646,32.659,50.41,246.07,10.859,15.512,0.019159,vapor
300,3,1.44,0.69443,18.89,20.974,89.226,32.827,51.153,245.13,10.859,15.543,0.019293,vapor
300,3.1,1.4995,0.6669,18.85,20.918,88.812,32.999,51.93,244.17,10.859,15.575,0.019433,vapor
300,3.2,1.56,0.64103,18.809,20.861,88.405,33.175,52.743,243.21,10.859,15.609,0.019578,vapor
300,3.3,1.6216,0.61666,18.768,20.803,88.003,33.356,53.594,242.23,10.858,15.645,0.01973,vapor
300,3.4,1.6845,0.59366,18.726,20.744,87.606,33.541,54.488,241.25,10.856,15.682,0.019888,vapor
300,3.5,1.7485,0.57192,18.683,20.685,87.213,33.732,55.427,240.25,10.854,15.721,0.020054,vapor
300,3.6,1.8139,0.55131,18.639,20.624,86.823,33.928,56.416,239.23,10.851,15.761,0.020227,vapor
300,3.7,1.8806,0.53175,18.595,20.562,86.437,34.129,57.458,238.21,10.848,15.804,0.020409,vapor
300,3.8,1.9487,0.51316,18.549,20.499,86.053,34.337,58.558,237.17,10.843,15.848,0.0206,vapor
300,3.9,2.0184,0.49545,18.503,20.435,85.671,34.551,59.722,236.11,10.838,15.895,0.0208,vapor
300,4,2.0896,0.47855,18.456,20.37,85.291,34.773,60.955,235.04,10.832,15.944,0.021011,vapor
300,4.1,2.1626,0.4624,18.407,20.303,84.912,35.001,62.266,233.95,10.826,15.995,0.021234,vapor
300,4.2,2.2374,0.44695,18.358,20.235,84.533,35.238,63.661,232.85,10.818,16.049,0.021469,vapor
300,4.3,2.3141,0.43214,18.307,20.165,84.154,35.484,65.149,231.73,10.809,16.105,0.021717,vapor
300,4.4,2.3928,0.41792,18.255,20.094,83.775,35.739,66.742,230.59,10.798,16.165,0.02198,vapor
300,4.5,2.4737,0.40425,18.202,20.021,83.395,36.004,68.451,229.42,10.786,16.228,0.02226,vapor
300,4.6,2.557,0.39108,18.147,19.946,83.013,36.281,70.29,228.24,10.773,16.294,0.022558,vapor
300,4.7,2.6428,0.37839,18.091,19.87,82.629,36.57,72.276,227.03,10.758,16.364,0.022876,vapor
300,4.8,2.7313,0.36612,18.033,19.791,82.243,36.872,74.428,225.8,10.742,16.439,0.023216,vapor
300,4.9,2.8228,0.35426,17.974,19.71,81.852,37.189,76.77,224.54,10.723,16.517,0.023581,vapor
300,5,2.9175,0.34276,17.912,19.626,81.457,37.522,79.329,223.25,10.702,16.601,0.023974,vapor
300,5.1,3.0157,0.3316,17.849,19.54,81.057,37.873,82.139,221.93,10.679,16.69,0.024399,vapor
300,5.2,3.1177,0.32075,17.783,19.451,80.651,38.245,85.242,220.57,10.653,16.786,0.024859,vapor
