Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
450,5.4,1.5357,0.65118,23.944,27.461,102.36,35.851,47.878,317.1,3.7813,22.763,0.03125,vapor
450,5.5,1.5659,0.63862,23.93,27.442,102.18,35.871,47.979,317,3.7756,22.786,0.031302,vapor
450,5.6,1.5962,0.6265,23.916,27.424,102,35.892,48.08,316.9,3.7699,22.809,0.031355,vapor
450,5.7,1.6265,0.61482,23.902,27.406,101.82,35.913,48.182,316.81,3.7641,22.831,0.031408,vapor
450,5.8,1.6569,0.60353,23.888,27.388,101.64,35.933,48.284,316.72,3.7583,22.855,0.031462,vapor
450,5.9,1.6874,0.59263,23.873,27.37,101.47,35.954,48.387,316.63,3.7525,22.878,0.031516,vapor
450,6,1.7179,0.5821,23.859,27.352,101.3,35.974,48.49,316.54,3.7466,22.901,0.03157,vapor
450,6.1,1.7485,0.57191,23.845,27.334,101.13,35.995,48.594,316.45,3.7407,22.925,0.031624,vapor
450,6.2,1.7792,0.56206,23.831,27.315,100.96,36.015,48.698,316.37,3.7347,22.949,0.031679,vapor
450,6.3,1.8099,0.55251,23.816,27.297,100.8,36.036,48.802,316.28,3.7286,22.973,0.031734,vapor
450,6.4,1.8407,0.54327,23.802,27.279,100.64,36.056,48.907,316.2,3.7226,22.998,0.031789,vapor
450,6.5,1.8716,0.53431,23.788,27.261,100.48,36.077,49.012,316.12,3.7164,23.022,0.031845,vapor
450,6.6,1.9025,0.52563,23.773,27.243,100.32,36.098,49.118,316.04,3.7102,23.047,0.0319,vapor
450,6.7,1.9335,0.51721,23.759,27.224,100.16,36.118,49.224,315.97,3.704,23.072,0.031957,vapor
450,6.8,1.9645,0.50903,23.745,27.206,100.01,36.139,49.33,315.89,3.6977,23.097,0.032013,vapor
450,6.9,1.9956,0.50109,23.73,27.188,99.856,36.159,49.437,315.82,3.6914,23.123,0.03207,vapor
