Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
173.15,0.01,0.0069486,143.91,3.5901,5.0293,194.93,20.795,29.124,268.19,6.0493,11.4,0.015974,vapor
178.15,0.01,0.0067533,148.08,3.6942,5.1749,195.76,20.795,29.123,272.03,5.7553,11.683,0.016402,vapor
183.15,0.01,0.0065688,152.24,3.7982,5.3205,196.56,20.795,29.122,275.83,5.4822,11.964,0.016827,vapor
188.15,0.01,0.006394,156.4,3.9022,5.4661,197.35,20.795,29.121,279.57,5.2277,12.242,0.017249,vapor
193.15,0.01,0.0062283,160.56,4.0062,5.6117,198.11,20.795,29.121,283.27,4.9901,12.518,0.017668,vapor
198.15,0.01,0.006071,164.72,4.1102,5.7573,198.85,20.795,29.12,286.91,4.7677,12.791,0.018083,vapor
203.15,0.01,0.0059215,168.88,4.2142,5.9029,199.58,20.795,29.119,290.51,4.5592,13.061,0.018495,vapor
208.15,0.01,0.0057792,173.04,4.3182,6.0485,200.29,20.795,29.119,294.07,4.3633,13.329,0.018904,vapor
213.15,0.01,0.0056435,177.2,4.4222,6.1941,200.98,20.796,29.119,297.58,4.1789,13.595,0.01931,vapor
218.15,0.01,0.0055141,181.35,4.5262,6.3397,201.65,20.796,29.118,301.05,4.0051,13.858,0.019713,vapor
223.15,0.01,0.0053904,185.51,4.6302,6.4853,202.31,20.796,29.118,304.49,3.8409,14.119,0.020114,vapor
228.15,0.01,0.0052722,189.67,4.7342,6.6309,202.96,20.796,29.118,307.88,3.6856,14.378,0.020511,vapor
233.15,0.01,0.0051591,193.83,4.8382,6.7765,203.59,20.797,29.118,311.24,3.5386,14.635,0.020906,vapor
238.15,0.01,0.0050507,197.99,4.9422,6.9221,204.21,20.797,29.118,314.56,3.3991,14.89,0.021298,vapor
243.15,0.01,0.0049468,202.15,5.0462,7.0677,204.81,20.798,29.118,317.84,3.2666,15.142,0.021687,vapor
248.15,0.01,0.0048471,206.31,5.1502,7.2133,205.41,20.798,29.119,321.09,3.1407,15.393,0.022073,vapor
253.15,0.01,0.0047513,210.47,5.2542,7.3589,205.99,20.799,29.119,324.31,3.0208,15.641,0.022457,vapor
258.15,0.01,0.0046593,214.63,5.3582,7.5045,206.56,20.8,29.12,327.5,2.9065,15.887,0.022839,vapor
263.15,0.01,0.0045707,218.78,5.4622,7.6501,207.12,20.8,29.12,330.65,2.7975,16.132,0.023218,vapor
268.15,0.01,0.0044855,222.94,5.5662,7.7957,207.66,20.802,29.121,333.78,2.6933,16.375,0.023595,vapor
273.15,0.01,0.0044033,227.1,5.6703,7.9413,208.2,20.803,29.122,336.87,2.5938,16.615,0.023969,vapor
278.15,0.01,0.0043241,231.26,5.7743,8.0869,208.73,20.804,29.123,339.94,2.4985,16.854,0.024341,vapor
283.15,0.01,0.0042478,235.42,5.8783,8.2325,209.25,20.806,29.124,342.98,2.4073,17.092,0.02471,vapor
288.15,0.01,0.004174,239.58,5.9824,8.3781,209.76,20.807,29.126,345.99,2.3198,17.327,0.025078,vapor
293.15,0.01,0.0041028,243.73,6.0864,8.5238,210.26,20.809,29.128,348.98,2.2359,17.561,0.025443,vapor
298.15,0.01,0.004034,247.89,6.1905,8.6694,210.75,20.811,29.13,351.93,2.1553,17.793,0.025806,vapor
303.15,0.01,0.0039674,252.05,6.2945,8.8151,211.24,20.814,29.132,354.87,2.0778,18.023,0.026166,vapor
308.15,0.01,0.0039031,256.21,6.3986,8.9607,211.71,20.817,29.135,357.78,2.0033,18.252,0.026525,vapor
313.15,0.01,0.0038407,260.37,6.5027,9.1064,212.18,20.82,29.138,360.66,1.9317,18.479,0.026882,vapor
318.15,0.01,0.0037804,264.53,6.6068,9.2521,212.64,20.823,29.141,363.52,1.8627,18.705,0.027236,vapor
323.15,0.01,0.0037218,268.68,6.711,9.3978,213.1,20.827,29.144,366.36,1.7961,18.929,0.027589,vapor
328.15,0.01,0.0036651,272.84,6.8151,9.5435,213.55,20.831,29.148,369.17,1.732,19.152,0.02794,vapor
333.15,0.01,0.0036101,277,6.9193,9.6893,213.99,20.835,29.152,371.96,1.6701,19.373,0.028289,vapor
338.15,0.01,0.0035567,281.16,7.0235,9.8351,214.42,20.84,29.157,374.73,1.6104,19.593,0.028636,vapor
343.15,0.01,0.0035049,285.32,7.1277,9.9809,214.85,20.845,29.162,377.48,1.5527,19.811,0.028981,vapor
348.15,0.01,0.0034545,289.47,7.232,10.127,215.27,20.85,29.167,380.2,1.4969,20.028,0.029324,vapor
353.15,0.01,0.0034056,293.63,7.3362,10.273,215.69,20.856,29.173,382.91,1.4429,20.243,0.029666,vapor
358.15,0.01,0.0033581,297.79,7.4405,10.418,216.1,20.863,29.18,385.59,1.3908,20.458,0.030005,vapor
363.15,0.01,0.0033118,301.95,7.5449,10.564,216.5,20.87,29.186,388.26,1.3402,20.67,0.030343,vapor
368.15,0.01,0.0032669,306.11,7.6492,10.71,216.9,20.877,29.194,390.9,1.2913,20.882,0.03068,vapor
373.15,0.01,0.0032231,310.26,7.7536,10.856,217.29,20.885,29.201,393.53,1.2439,21.092,0.031014,vapor
378.15,0.01,0.0031805,314.42,7.8581,11.002,217.68,20.893,29.21,396.13,1.198,21.301,0.031348,vapor
383.15,0.01,0.0031389,318.58,7.9626,11.148,218.07,20.902,29.219,398.72,1.1534,21.509,0.031679,vapor
388.15,0.01,0.0030985,322.74,8.0671,11.294,218.45,20.911,29.228,401.29,1.1102,21.716,0.032009,vapor
393.15,0.01,0.0030591,326.89,8.1717,11.441,218.82,20.921,29.238,403.84,1.0682,21.921,0.032337,vapor
398.15,0.01,0.0030207,331.05,8.2763,11.587,219.19,20.932,29.248,406.37,1.0275,22.125,0.032664,vapor
403.15,0.01,0.0029832,335.21,8.381,11.733,219.55,20.943,29.259,408.88,0.98795,22.328,0.032989,vapor
408.15,0.01,0.0029467,339.37,8.4858,11.879,219.92,20.954,29.27,411.38,0.94952,22.53,0.033313,vapor
413.15,0.01,0.002911,343.53,8.5906,12.026,220.27,20.966,29.282,413.85,0.91216,22.731,0.033636,vapor
418.15,0.01,0.0028762,347.68,8.6955,12.172,220.62,20.979,29.295,416.31,0.87585,22.931,0.033957,vapor
423.15,0.01,0.0028422,351.84,8.8004,12.319,220.97,20.992,29.308,418.76,0.84053,23.129,0.034276,vapor
428.15,0.01,0.002809,356,8.9054,12.465,221.32,21.006,29.322,421.19,0.80617,23.327,0.034594,vapor
433.15,0.01,0.0027766,360.16,9.0105,12.612,221.66,21.02,29.336,423.6,0.77273,23.523,0.034911,vapor
438.15,0.01,0.0027449,364.31,9.1156,12.759,221.99,21.035,29.351,425.99,0.74019,23.719,0.035227,vapor
443.15,0.01,0.0027139,368.47,9.2208,12.906,222.33,21.051,29.367,428.37,0.7085,23.913,0.035541,vapor
448.15,0.01,0.0026836,372.63,9.3261,13.052,222.66,21.067,29.383,430.73,0.67764,24.107,0.035854,vapor
453.15,0.01,0.002654,376.79,9.4315,13.199,222.98,21.083,29.399,433.08,0.64757,24.299,0.036165,vapor
458.15,0.01,0.0026251,380.94,9.5369,13.346,223.31,21.1,29.416,435.42,0.61827,24.49,0.036475,vapor
463.15,0.01,0.0025967,385.1,9.6425,13.494,223.63,21.118,29.434,437.73,0.58972,24.681,0.036785,vapor
468.15,0.01,0.002569,389.26,9.7481,13.641,223.94,21.137,29.452,440.04,0.56189,24.871,0.037092,vapor
473.15,0.01,0.0025418,393.42,9.8539,13.788,224.25,21.155,29.471,442.32,0.53474,25.059,0.037399,vapor
478.15,0.01,0.0025153,397.57,9.9597,13.935,224.56,21.175,29.491,444.6,0.50827,25.247,0.037705,vapor
483.15,0.01,0.0024892,401.73,10.066,14.083,224.87,21.195,29.511,446.86,0.48245,25.434,0.038009,vapor
488.15,0.01,0.0024637,405.89,10.172,14.231,225.18,21.215,29.531,449.1,0.45725,25.62,0.038312,vapor
493.15,0.01,0.0024387,410.05,10.278,14.378,225.48,21.236,29.552,451.33,0.43267,25.805,0.038614,vapor
498.15,0.01,0.0024143,414.2,10.384,14.526,225.77,21.258,29.574,453.55,0.40867,25.989,0.038915,vapor
503.15,0.01,0.0023903,418.36,10.49,14.674,226.07,21.28,29.596,455.75,0.38524,26.172,0.039215,vapor
