t,x,v
0.0,0.4899416820012798,-0.9756421912582449
0.01877346683354193,0.47574889483676314,-0.9911754275291699
0.03754693366708386,0.4388539198814681,-1.039516068615273
0.056320400500625784,0.4427524579582152,-1.0244182674730664
0.07509386733416772,0.42587774216387386,-1.008899495890062
0.09386733416770965,0.4112695527210233,-1.0299341016628616
0.11264080100125157,0.3671427904221159,-1.046645176419022
0.1314142678347935,0.371160248531483,-0.9934992153897929
0.15018773466833543,0.3470097531779444,-1.0534683711155013
0.16896120150187735,0.3242967731976196,-1.0149987164382077
0.1877346683354193,0.3122842841631504,-1.0566845471100825
0.20650813516896122,0.2892794740146104,-1.0210402752810057
0.22528160200250313,0.28644390921344853,-1.0717953738822974
0.24405506883604508,0.24206059866690952,-1.0210675925551596
0.262828535669587,0.269603199418309,-1.0066659583395914
0.28160200250312895,0.18961836206076785,-1.0093594221110849
0.30037546933667086,0.18361089579102577,-1.0293710369836964
0.3191489361702128,0.16644850116167786,-1.0184718509342026
0.3379224030037547,0.18776346779973824,-1.0416390500763408
0.3566958698372967,0.1518939410449408,-1.0175137240933807
0.3754693366708386,0.13188962522121472,-0.9987028427794775
0.3942428035043805,0.09442745900484512,-0.9985313729044233
0.41301627033792243,0.1021832289844554,-1.0303086142355231
0.43178973717146435,0.0847683775394806,-0.9968411339754762
0.45056320400500627,0.07073501606785944,-1.040188300539974
0.46933667083854824,0.020515209153336753,-1.0035199733609825
0.48811013767209016,-0.010597912753188847,-1.0270738035116962
0.5068836045056321,-0.02087539396390485,-0.9882949928885905
0.525657071339174,-0.05704166679084187,-0.9951946525208556
0.5444305381727159,-0.03713401436435476,-0.9737948380317433
0.5632040050062579,-0.05026511927369916,-0.9209645148349678
0.5819774718397998,-0.08863574440187692,-0.9576588079888386
0.6007509386733417,-0.1385959903956401,-0.9904874185989675
0.6195244055068837,-0.1299220587111163,-0.957158638579441
0.6382978723404256,-0.12960966830433285,-0.9149895611442208
0.6570713391739675,-0.16460934744579916,-0.9197906435612653
0.6758448060075094,-0.19489101332090106,-0.9117351181588375
0.6946182728410514,-0.2282187251775829,-0.902830071592696
0.7133917396745934,-0.1911388188060895,-0.9443281905973077
0.7321652065081352,-0.24791502442314017,-0.8804438498973257
0.7509386733416772,-0.23832950085368193,-0.875830157335008
0.769712140175219,-0.28404906912398115,-0.8431012683552024
0.788485607008761,-0.2709005371213157,-0.8578485320710751
0.807259073842303,-0.27775728229037694,-0.8379514926568208
0.8260325406758449,-0.297358377813724,-0.8419566708943047
0.8448060075093868,-0.33117688788250904,-0.8652542478244596
0.8635794743429287,-0.32381738362380086,-0.7842229594043345
0.8823529411764707,-0.3830569764291459,-0.7973849877741317
0.9011264080100125,-0.37352245389161287,-0.8096599732194025
0.9198998748435545,-0.39657362207837704,-0.8159715154622826
0.9386733416770965,-0.3859360719277092,-0.7716549928342425
0.9574468085106383,-0.40505063798814206,-0.727941987430137
0.9762202753441803,-0.41930510466493537,-0.7616333086350059
0.9949937421777222,-0.4183745167728551,-0.7284303096682905
1.0137672090112642,-0.45420367622545965,-0.7294235627835806
1.0325406758448061,-0.46912029285198303,-0.7090917125055114
1.051314142678348,-0.4995531259298523,-0.6977132191607844
1.0700876095118899,-0.47229799190364674,-0.6476016739109897
1.0888610763454318,-0.523998182913797,-0.6684465378134476
1.1076345431789738,-0.515741244475287,-0.6580813157366087
1.1264080100125158,-0.546637834290694,-0.6089384016969757
1.1451814768460578,-0.5058899905714671,-0.5943797565050876
1.1639549436795995,-0.5523099601125941,-0.5828552126995069
1.1827284105131415,-0.5606359477130076,-0.5801374451529125
1.2015018773466835,-0.5680585481053422,-0.5546609517873557
1.2202753441802254,-0.5743618558482421,-0.5336431359738555
1.2390488110137674,-0.5727179864374499,-0.5040371128328546
1.2578222778473092,-0.5982409931457295,-0.5084101315893864
1.2765957446808511,-0.5795207375479521,-0.4455509680199379
1.295369211514393,-0.5965910212986875,-0.443455220955914
1.314142678347935,-0.655471258001942,-0.44127666668429155
1.332916145181477,-0.5786469230235871,-0.43734777631215205
1.3516896120150188,-0.6651249167896003,-0.39981690174144213
1.3704630788485608,-0.7011030385568888,-0.37992393189707235
1.3892365456821028,-0.659280436757854,-0.3793442430034711
1.4080100125156447,-0.6403070502283601,-0.3626261352416372
1.4267834793491867,-0.6703074343525264,-0.34555640915206953
1.4455569461827285,-0.6871180623410216,-0.28933278107759275
1.4643304130162704,-0.7195045725008231,-0.25061410623230096
1.4831038798498124,-0.7074654410757646,-0.25140511083157085
1.5018773466833544,-0.6633185890251918,-0.22447492540692127
1.5206508135168963,-0.726326820563242,-0.17480385978957172
1.539424280350438,-0.6715678757191649,-0.1676205711955021
1.55819774718398,-0.7247254436364724,-0.1892723495643246
1.576971214017522,-0.7249614261881844,-0.1492005669880989
1.595744680851064,-0.6975157286865541,-0.1468145923371604
1.614518147684606,-0.687860179709396,-0.0963036351430864
1.6332916145181477,-0.7128925478877005,-0.10428522785674109
1.6520650813516897,-0.7754472828649721,-0.088262345289065
1.6708385481852317,-0.69969173548964,-0.11419056881472714
1.6896120150187737,-0.7281361164814456,-0.0575721797869347
1.7083854818523156,-0.7252275986525717,-0.009514106762560145
1.7271589486858574,-0.7171240460971571,-0.035269789439756505
1.7459324155193994,-0.7275421947645293,0.028095833009878092
1.7647058823529413,-0.7021786403295966,0.07160962617217209
1.7834793491864833,-0.7290986430795392,0.09916107920278963
1.802252816020025,-0.7177697638942592,0.10534866644659102
1.821026282853567,-0.7101640667410313,0.09739743402283468
1.839799749687109,-0.7063359775290213,0.13557359050925344
1.858573216520651,-0.7131726844587318,0.15712847866084723
1.877346683354193,-0.7255003429291714,0.1725422876623556
1.8961201501877347,-0.6886480247478287,0.15876296445035987
1.9148936170212767,-0.7049880856236479,0.21593599245875061
1.9336670838548187,-0.6622482277180479,0.21370673894679454
1.9524405506883606,-0.7053537792826938,0.2700858807291368
1.9712140175219026,-0.711484692262847,0.267235163111318
1.9899874843554444,-0.6839410635840384,0.3113393309919379
2.0087609511889863,-0.6604996087262106,0.2946795201423733
2.0275344180225283,-0.6495213851961747,0.3000337753452961
2.0463078848560703,-0.6604340261127132,0.2969697217507881
2.0650813516896123,-0.6610752426980824,0.34103836882178923
2.0838548185231542,-0.652814871068577,0.3340746941972308
2.102628285356696,-0.6196196032222505,0.3462995951836406
2.121401752190238,-0.6019461030871658,0.37892361293675775
2.1401752190237797,-0.6300672133809412,0.3955187146295261
2.1589486858573217,-0.6410781140772965,0.44117156563195814
2.1777221526908637,-0.6143459591078358,0.47284749102554613
2.1964956195244056,-0.6245711926373126,0.4292456771620739
2.2152690863579476,-0.572364131745958,0.4261763817751681
2.2340425531914896,-0.5549022478569475,0.5024578314492992
2.2528160200250316,-0.6098195332632076,0.5112605142457705
2.2715894868585735,-0.5597960514602737,0.49046411147503033
2.2903629536921155,-0.5555813133955314,0.5270411567319873
2.3091364205256575,-0.5481575798123867,0.523655266160222
2.327909887359199,-0.5440848548555822,0.5270228119113042
2.346683354192741,-0.5527260493902081,0.5341730433329562
2.365456821026283,-0.5291689563932871,0.5490305083887292
2.384230287859825,-0.5389120927069259,0.5527952108096119
2.403003754693367,-0.5249279704558822,0.5531176329399803
2.421777221526909,-0.49593569216531347,0.5550802395623454
2.440550688360451,-0.45276293324713557,0.5985255257193225
2.459324155193993,-0.4465514683649146,0.6196829121645467
2.478097622027535,-0.47909565644760577,0.6033581884222476
2.4968710888610763,-0.44407553039726533,0.6062946437495795
2.5156445556946183,-0.43048595268671824,0.5967001946996704
2.5344180225281603,-0.4545176109618981,0.6004088718983809
2.5531914893617023,-0.42724032776122417,0.61420850367
2.5719649561952442,-0.39865672249674494,0.6077739379137668
2.590738423028786,-0.4153549546957297,0.622714360144325
2.609511889862328,-0.39270486696344475,0.6385397171395203
2.62828535669587,-0.3995782533816481,0.6359020380114799
2.647058823529412,-0.3595175609029412,0.6348848945774103
2.665832290362954,-0.3346939677342172,0.6651798174853994
2.6846057571964956,-0.3361885961449514,0.6591593537962228
2.7033792240300376,-0.33196918615141363,0.6504527071152566
2.7221526908635796,-0.2935750644575589,0.6295921340188205
2.7409261576971216,-0.3028923597947826,0.6497225287311484
2.7596996245306635,-0.3289054516202786,0.6794348951792355
2.7784730913642055,-0.22491363566559694,0.7192463716332854
2.7972465581977475,-0.23130515649444602,0.6700351021547213
2.8160200250312895,-0.23775075431063086,0.6624275871985895
2.8347934918648314,-0.25117963216615863,0.6333785530613713
2.8535669586983734,-0.20568096160205862,0.6698239988984555
2.872340425531915,-0.23045056965751737,0.6405767297482534
2.891113892365457,-0.19434995728784724,0.6523231437907813
2.909887359198999,-0.1975368264228092,0.678066461761917
2.928660826032541,-0.17130976502570944,0.6352073860942093
2.947434292866083,-0.17479059724589704,0.6654082454424428
2.966207759699625,-0.1545656076129274,0.6610791953750619
2.9849812265331668,-0.14289403413910948,0.6488466836391735
3.0037546933667088,-0.07612520122080374,0.6369274359829407
3.0225281602002507,-0.10118601193104064,0.6588772388720252
3.0413016270337927,-0.10437928009891725,0.6666158036718972
3.0600750938673342,-0.06584131705184838,0.6616853103932758
3.078848560700876,-0.085887636450982,0.6534939581366237
3.097622027534418,-0.07431519048690675,0.6418378762175504
3.11639549436796,-0.03969218407018477,0.6654065172963899
3.135168961201502,-0.055916484338567246,0.643633932423401
3.153942428035044,-0.04744764279721088,0.6466361243023965
3.172715894868586,-0.021340709707273413,0.656826670996615
3.191489361702128,0.012693348501666188,0.643630928545146
3.21026282853567,-0.005356457663720022,0.6383405331069943
3.229036295369212,0.014828145737991355,0.6222328517086891
3.2478097622027535,0.005413993480790989,0.6239063472460868
3.2665832290362955,0.056137480084339664,0.6063331253864398
3.2853566958698375,0.055486281854551484,0.5740791289571336
3.3041301627033794,0.0855815621968338,0.634797194910631
3.3229036295369214,0.09832741072897616,0.5870181960136702
3.3416770963704634,0.08905075970890786,0.5486170940954951
3.3604505632040054,0.10265836456888097,0.6338191929819571
3.3792240300375473,0.10129280854870322,0.6102904285494082
3.3979974968710893,0.12723896490231526,0.5686014702389236
3.4167709637046313,0.12049564830960681,0.5847423238378298
3.435544430538173,0.15601391867228315,0.5655451253720443
3.454317897371715,0.15093588774500086,0.5645950039893102
3.4730913642052568,0.15716543940384128,0.5296335824241338
3.4918648310387987,0.16827643857027821,0.5376510567376361
3.5106382978723407,0.17249142190494582,0.5539624505061829
3.5294117647058827,0.2233420020991026,0.5493061831806563
3.5481852315394247,0.23382758094392972,0.4873791917260149
3.5669586983729666,0.22191911306558232,0.5232120374230474
3.5857321652065086,0.25823399877814557,0.49982146749018347
3.60450563204005,0.22499456439934581,0.5383627135167462
3.623279098873592,0.24874831745223439,0.5185194703795671
3.642052565707134,0.28353670199417214,0.47161650271072275
3.660826032540676,0.2957406121054347,0.47771197735867493
3.679599499374218,0.32590796923324156,0.47939258224916037
3.69837296620776,0.2871207399441132,0.4325324988891807
3.717146433041302,0.3044692393375919,0.43225024747717944
3.735919899874844,0.3036469440217963,0.41053739399006545
3.754693366708386,0.31278486823201157,0.43332390039946367
3.773466833541928,0.34451984990039275,0.4503653395912545
3.7922403003754694,0.3403356479120768,0.4101776766356562
3.8110137672090114,0.3521422450205668,0.4259821793835458
3.8297872340425534,0.3600554980811623,0.3893096856897689
3.8485607008760954,0.37355751572950213,0.4139333343017591
3.8673341677096373,0.3743345966610424,0.367307471978207
3.8861076345431793,0.348006795909442,0.3669340323830365
