t,x,v
0.0,-2.0133287388022216,-0.4980509806846721
0.01877346683354193,-2.0455878875187468,-0.3477860747664143
0.03754693366708386,-2.0398096354573565,-0.1336339995502588
0.056320400500625784,-2.0266966872878656,0.06407159114418635
0.07509386733416772,-2.012676340343476,0.24512928135067974
0.09386733416770965,-2.002076380320003,0.46163557642205677
0.11264080100125157,-1.9865472364215317,0.6514409944434421
0.1314142678347935,-1.9417852703328413,0.8013635454188586
0.15018773466833543,-1.929409139137041,0.9682416188697892
0.16896120150187735,-1.942521833610566,1.1797604897175082
0.1877346683354193,-1.8906475261142985,1.337542667544579
0.20650813516896122,-1.8774048509984425,1.5079451791352334
0.22528160200250313,-1.8604511340501013,1.6459882937548436
0.24405506883604508,-1.8442033537399016,1.7443625225533663
0.262828535669587,-1.8387026940349829,1.9413313489541268
0.28160200250312895,-1.7454670871352522,2.0280151008021265
0.30037546933667086,-1.7322376549525969,2.146613732229608
0.3191489361702128,-1.702045940428021,2.251703030918565
0.3379224030037547,-1.6433544164630745,2.393488351008121
0.3566958698372967,-1.5827181535319819,2.4364934467546644
0.3754693366708386,-1.5188197199803928,2.5724104969728003
0.3942428035043805,-1.4898558678165716,2.635592252120787
0.41301627033792243,-1.433185589019271,2.7094922837134163
0.43178973717146435,-1.4064252622717113,2.8081475450580107
0.45056320400500627,-1.3208545332203314,2.836663118893943
0.46933667083854824,-1.3014199807311426,2.8576794997671287
0.48811013767209016,-1.21205386329524,2.930630950160107
0.5068836045056321,-1.164899543635503,2.942530809211262
0.525657071339174,-1.118436851015375,2.97203031460692
0.5444305381727159,-1.0712454072195794,3.0232077456258692
0.5632040050062579,-0.9783120741224819,3.032665498222592
0.5819774718397998,-0.970834068595852,3.0771554784187978
0.6007509386733417,-0.8759751913715791,3.050562459945772
0.6195244055068837,-0.8209589610102108,3.113557687938755
0.6382978723404256,-0.7811198527281586,3.1024557764888323
0.6570713391739675,-0.6997514974031166,3.116897677429113
0.6758448060075094,-0.6600581893439156,3.099124303042073
0.6946182728410514,-0.5946857782055663,3.1143493147749903
0.7133917396745934,-0.5466409402531343,3.0851448586726384
0.7321652065081352,-0.4716690246492774,3.1105382717381036
0.7509386733416772,-0.40648121493197287,3.079642476465992
0.769712140175219,-0.33690234652074175,3.1254877352587878
0.788485607008761,-0.3252906366410146,3.0745549016556084
0.807259073842303,-0.2409285362955387,3.0174603399139266
0.8260325406758449,-0.20340841135563464,3.0199359019244056
0.8448060075093868,-0.1492091049634634,3.003265437519727
0.8635794743429287,-0.0931277576626272,3.0111362544103275
0.8823529411764707,-0.03317612186368844,3.0211316437277356
0.9011264080100125,0.026906819730940282,2.994354931646128
0.9198998748435545,0.0948824791176425,2.9615493988591393
0.9386733416770965,0.13840370654409243,2.9616736721624837
0.9574468085106383,0.21047754746221933,2.9489659077637924
0.9762202753441803,0.23603209531006136,2.9129591862025346
0.9949937421777222,0.3042513624575838,2.885280973833256
1.0137672090112642,0.3754909153192464,2.8921658868854343
1.0325406758448061,0.384841154840764,2.8197044125910904
1.051314142678348,0.48684553213433585,2.818378220220891
1.0700876095118899,0.5520789677021793,2.8006730861199003
1.0888610763454318,0.5757578278342153,2.7650560745656914
1.1076345431789738,0.6650754893449483,2.7155466496185774
1.1264080100125158,0.6750872089641986,2.662812602911224
1.1451814768460578,0.7168794657664078,2.660791091539692
1.1639549436795995,0.7699249020828212,2.624169240690975
1.1827284105131415,0.7962022400947786,2.573984232782482
1.2015018773466835,0.8703265459479027,2.5383362835588654
1.2202753441802254,0.947598113831246,2.4593976972630838
1.2390488110137674,0.983425536700758,2.4603295475460056
1.2578222778473092,0.9723056559706545,2.3763589938621417
1.2765957446808511,1.063966617990332,2.3761897671850325
1.295369211514393,1.0815378380069027,2.2816189858042715
1.314142678347935,1.1423022731833945,2.2040841642190503
1.332916145181477,1.1886929009362013,2.1911899414227203
1.3516896120150188,1.2114313490269406,2.069988030865007
1.3704630788485608,1.2654382612033985,2.0249209200241696
1.3892365456821028,1.2608053464166076,1.9717331339797626
1.4080100125156447,1.3525075862445772,1.8763740417812442
1.4267834793491867,1.3709025838523008,1.7923040488513593
1.4455569461827285,1.3990714719287003,1.7107121912863472
1.4643304130162704,1.4092445151482254,1.6122897850604778
1.4831038798498124,1.4557428838579998,1.537470146366923
1.5018773466833544,1.4952580081001328,1.4246518167044355
1.5206508135168963,1.5127312069276242,1.3584410913513074
1.539424280350438,1.5468373013700618,1.2242905756935671
1.55819774718398,1.51339062882834,1.1286244940742693
1.576971214017522,1.557045498819874,1.0202055844082443
1.595744680851064,1.6144360291554667,0.8450217350888474
1.614518147684606,1.6252328556217746,0.8265047540367925
1.6332916145181477,1.6241846292472715,0.7060957711173199
1.6520650813516897,1.613537516161206,0.537163189377054
1.6708385481852317,1.6590993644781926,0.4227429911397548
1.6896120150187737,1.6875765979775699,0.34520585087162725
1.7083854818523156,1.6469077897292268,0.2115412242591804
1.7271589486858574,1.686912614357678,0.10107408188998959
1.7459324155193994,1.6848291882816688,-0.035817359879763956
1.7647058823529413,1.651381656024964,-0.13571073474483383
1.7834793491864833,1.6311245196930968,-0.26307158491160515
1.802252816020025,1.66556346917908,-0.3967809440432125
1.821026282853567,1.6342354182284842,-0.4645814681438621
1.839799749687109,1.6189123652757695,-0.6024156722377993
1.858573216520651,1.6223512683703412,-0.7028630170925174
1.877346683354193,1.593846107126838,-0.8077468368142878
1.8961201501877347,1.5655904241372622,-0.9512806456726499
1.9148936170212767,1.6194824042679552,-0.9800920033055792
1.9336670838548187,1.5226043894517547,-1.115538287379065
1.9524405506883606,1.5155122675417916,-1.2039719204488963
1.9712140175219026,1.5110790201307287,-1.2991635653392373
1.9899874843554444,1.5116134339914458,-1.3939901410734967
2.0087609511889863,1.429025502810387,-1.4496940062224681
2.0275344180225283,1.4535508911932555,-1.5846891435928183
2.0463078848560703,1.4114331575674435,-1.5978144889560395
2.0650813516896123,1.3839730025434798,-1.643909077998473
2.0838548185231542,1.3259133338551379,-1.7095175987900715
2.102628285356696,1.3061264772405052,-1.787237334328801
2.121401752190238,1.2575658812437518,-1.857997179382705
2.1401752190237797,1.2643585497320091,-1.9046673566175285
2.1589486858573217,1.1945883984350372,-1.9239585319864063
2.1777221526908637,1.1336985832032032,-1.988099630205771
2.1964956195244056,1.108027929202451,-2.01192944352803
2.2152690863579476,1.0759576090843963,-2.0603017086840185
2.2340425531914896,1.022834740411017,-2.087314770752095
2.2528160200250316,1.0069477026210045,-2.105272829994667
2.2715894868585735,0.9510534687677936,-2.1422902226312353
2.2903629536921155,0.9350034112050604,-2.1549294844547844
2.3091364205256575,0.8553761689625227,-2.191326305121515
2.327909887359199,0.8485556915447088,-2.189209502881601
2.346683354192741,0.8344192135471785,-2.204200775812074
2.365456821026283,0.740474110264734,-2.2313886957447058
2.384230287859825,0.7236919824562648,-2.240856287610449
2.403003754693367,0.6744239958235685,-2.244276371849524
2.421777221526909,0.6385572727197937,-2.230927729888425
2.440550688360451,0.5951459263010689,-2.215511378140562
2.459324155193993,0.5168613792978642,-2.239026184819782
2.478097622027535,0.5120275103573249,-2.241970888113605
2.4968710888610763,0.44859547497095126,-2.255353524474748
2.5156445556946183,0.4586045644735037,-2.2232936154409564
2.5344180225281603,0.39502403774846784,-2.216652172742335
2.5531914893617023,0.31622706621831925,-2.2079222467497797
2.5719649561952442,0.2743065114105554,-2.247445721482385
2.590738423028786,0.2531732273318138,-2.199289037321062
2.609511889862328,0.19733356367226404,-2.1932044409467566
2.62828535669587,0.20978409527959352,-2.1795642895153975
2.647058823529412,0.1423444071772187,-2.2164164792273136
2.665832290362954,0.08313162766801124,-2.201271974367595
2.6846057571964956,0.048373705687949096,-2.175372673985923
2.7033792240300376,0.0008183559242931158,-2.1276847439803483
2.7221526908635796,0.004084243932170956,-2.141304691684915
2.7409261576971216,-0.06656203177326801,-2.119884712120469
