Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
438.15,0.18226,0.05,20,9.1097,12.755,197.85,21.04,29.383,426.42,0.73409,23.732,0.035265,vapor
443.15,0.18435,0.05,20,9.215,12.902,198.08,21.056,29.398,428.81,0.70248,23.927,0.035579,vapor
448.15,0.18643,0.05,20,9.3203,13.049,198.32,21.072,29.414,431.18,0.67169,24.12,0.035892,vapor
453.15,0.18851,0.05,20,9.4257,13.196,198.55,21.088,29.43,433.54,0.6417,24.312,0.036203,vapor
458.15,0.1906,0.05,20,9.5312,13.343,198.79,21.105,29.447,435.88,0.61247,24.504,0.036514,vapor
463.15,0.19268,0.05,20,9.6367,13.49,199.01,21.123,29.464,438.2,0.58399,24.694,0.036823,vapor
468.15,0.19476,0.05,20,9.7424,13.638,199.24,21.141,29.482,440.51,0.55622,24.884,0.037131,vapor
473.15,0.19685,0.05,20,9.8481,13.785,199.47,21.16,29.5,442.8,0.52915,25.073,0.037437,vapor
478.15,0.19893,0.05,20,9.954,13.933,199.69,21.18,29.519,445.08,0.50274,25.26,0.037743,vapor
483.15,0.20101,0.05,20,10.06,14.08,199.91,21.2,29.539,447.35,0.47699,25.447,0.038047,vapor
488.15,0.2031,0.05,20,10.166,14.228,200.13,21.22,29.559,449.6,0.45186,25.633,0.03835,vapor
493.15,0.20518,0.05,20,10.272,14.376,200.34,21.241,29.58,451.84,0.42734,25.818,0.038652,vapor
498.15,0.20726,0.05,20,10.378,14.524,200.56,21.263,29.601,454.06,0.4034,26.002,0.038953,vapor
503.15,0.20935,0.05,20,10.485,14.672,200.77,21.285,29.623,456.27,0.38003,26.185,0.039253,vapor
508.15,0.21143,0.05,20,10.591,14.82,200.98,21.307,29.645,458.47,0.35722,26.368,0.039552,vapor
513.15,0.21351,0.05,20,10.698,14.968,201.19,21.33,29.667,460.66,0.33494,26.55,0.039849,vapor
518.15,0.2156,0.05,20,10.805,15.117,201.4,21.354,29.691,462.83,0.31318,26.731,0.040146,vapor
523.15,0.21768,0.05,20,10.911,15.265,201.6,21.378,29.714,464.98,0.29192,26.911,0.040442,vapor
528.15,0.21976,0.05,20,11.018,15.414,201.81,21.402,29.739,467.13,0.27115,27.09,0.040736,vapor
533.15,0.22185,0.05,20,11.125,15.562,202.01,21.427,29.763,469.26,0.25085,27.268,0.04103,vapor
538.15,0.22393,0.05,20,11.233,15.711,202.21,21.453,29.788,471.38,0.23101,27.446,0.041322,vapor
