Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
193.15,0.1,0.062421,16.02,3.9966,5.5986,178.92,20.817,29.242,283.08,4.9796,12.538,0.017713,vapor
198.15,0.1,0.060832,16.439,4.101,5.7448,179.66,20.815,29.233,286.76,4.7572,12.811,0.018127,vapor
203.15,0.1,0.059323,16.857,4.2053,5.891,180.39,20.814,29.226,290.39,4.5487,13.08,0.018538,vapor
208.15,0.1,0.057887,17.275,4.3096,6.0371,181.1,20.813,29.219,293.97,4.3529,13.348,0.018946,vapor
213.15,0.1,0.05652,17.693,4.4139,6.1832,181.8,20.812,29.213,297.5,4.1687,13.613,0.019351,vapor
218.15,0.1,0.055216,18.111,4.5181,6.3292,182.47,20.811,29.207,300.99,3.995,13.876,0.019753,vapor
223.15,0.1,0.053971,18.528,4.6224,6.4752,183.13,20.81,29.202,304.45,3.831,14.137,0.020153,vapor
228.15,0.1,0.052781,18.946,4.7266,6.6212,183.78,20.809,29.197,307.86,3.676,14.395,0.020549,vapor
233.15,0.1,0.051643,19.364,4.8309,6.7672,184.41,20.809,29.193,311.23,3.5291,14.651,0.020943,vapor
238.15,0.1,0.050554,19.781,4.9351,6.9132,185.03,20.809,29.19,314.57,3.3899,14.905,0.021334,vapor
243.15,0.1,0.049509,20.198,5.0393,7.0591,185.64,20.808,29.186,317.87,3.2576,15.157,0.021723,vapor
248.15,0.1,0.048507,20.616,5.1435,7.205,186.23,20.808,29.183,321.13,3.1319,15.407,0.022109,vapor
253.15,0.1,0.047545,21.033,5.2477,7.3509,186.82,20.809,29.18,324.36,3.0122,15.655,0.022492,vapor
258.15,0.1,0.04662,21.45,5.3518,7.4968,187.39,20.809,29.178,327.56,2.8982,15.902,0.022873,vapor
