Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
510.49,0.1412,0.033333,30,32.902,37.138,138.84,33.967,42.373,556.49,5.3069,18.132,0.053684,vapor
515.49,0.14259,0.033333,30,33.072,37.35,139.17,34.124,42.529,558.97,5.164,18.32,0.054478,vapor
520.49,0.14398,0.033333,30,33.243,37.562,139.5,34.282,42.684,561.43,5.0264,18.508,0.055278,vapor
525.49,0.14537,0.033333,30,33.415,37.776,139.83,34.439,42.839,563.89,4.8939,18.695,0.056083,vapor
530.49,0.14676,0.033333,30,33.587,37.99,140.15,34.595,42.994,566.32,4.7662,18.882,0.056893,vapor
535.49,0.14815,0.033333,30,33.761,38.205,140.48,34.752,43.149,568.75,4.6431,19.068,0.057708,vapor
540.49,0.14954,0.033333,30,33.935,38.421,140.8,34.909,43.304,571.17,4.5244,19.254,0.058528,vapor
545.49,0.15093,0.033333,30,34.11,38.638,141.13,35.065,43.459,573.57,4.4099,19.44,0.059353,vapor
550.49,0.15232,0.033333,30,34.285,38.855,141.45,35.222,43.614,575.96,4.2995,19.625,0.060183,vapor
555.49,0.15371,0.033333,30,34.462,39.073,141.77,35.378,43.768,578.34,4.1928,19.81,0.061018,vapor
560.49,0.1551,0.033333,30,34.639,39.292,142.08,35.534,43.923,580.7,4.0898,19.994,0.061857,vapor
565.49,0.15649,0.033333,30,34.817,39.512,142.4,35.69,44.077,583.06,3.9903,20.178,0.062702,vapor
570.49,0.15788,0.033333,30,34.996,39.733,142.71,35.845,44.232,585.4,3.8941,20.361,0.063551,vapor
575.49,0.15927,0.033333,30,35.176,39.954,143.03,36.001,44.386,587.73,3.8012,20.544,0.064405,vapor
580.49,0.16066,0.033333,30,35.356,40.176,143.34,36.156,44.54,590.05,3.7113,20.726,0.065264,vapor
585.49,0.16205,0.033333,30,35.537,40.399,143.65,36.312,44.694,592.36,3.6244,20.908,0.066128,vapor
590.49,0.16344,0.033333,30,35.719,40.623,143.96,36.467,44.848,594.66,3.5403,21.09,0.066996,vapor
595.49,0.16483,0.033333,30,35.902,40.847,144.27,36.622,45.002,596.95,3.4588,21.27,0.067869,vapor
600.49,0.16622,0.033333,30,36.086,41.072,144.57,36.777,45.155,599.23,3.38,21.451,0.068747,vapor
605.49,0.16761,0.033333,30,36.27,41.298,144.88,36.931,45.309,601.5,3.3037,21.63,0.069629,vapor
610.49,0.169,0.033333,30,36.455,41.525,145.18,37.086,45.462,603.75,3.2298,21.809,0.070516,vapor
615.49,0.17039,0.033333,30,36.641,41.752,145.49,37.24,45.616,606,3.1581,21.988,0.071408,vapor
620.49,0.17178,0.033333,30,36.827,41.981,145.79,37.394,45.769,608.24,3.0887,22.166,0.072304,vapor
625.49,0.17317,0.033333,30,37.015,42.21,146.09,37.548,45.922,610.46,3.0213,22.344,0.073205,vapor
630.49,0.17456,0.033333,30,37.203,42.439,146.39,37.702,46.075,612.68,2.956,22.521,0.07411,vapor
635.49,0.17595,0.033333,30,37.392,42.67,146.69,37.856,46.227,614.89,2.8927,22.697,0.075019,vapor
640.49,0.17733,0.033333,30,37.581,42.901,146.99,38.009,46.38,617.09,2.8312,22.873,0.075933,vapor
645.49,0.17872,0.033333,30,37.772,43.133,147.28,38.162,46.532,619.28,2.7715,23.048,0.076852,vapor
650.49,0.18011,0.033333,30,37.963,43.366,147.58,38.315,46.684,621.46,2.7136,23.223,0.077775,vapor
655.49,0.1815,0.033333,30,38.155,43.6,147.87,38.468,46.836,623.63,2.6573,23.397,0.078702,vapor
660.49,0.18289,0.033333,30,38.348,43.834,148.16,38.621,46.988,625.8,2.6027,23.57,0.079633,vapor
665.49,0.18428,0.033333,30,38.541,44.069,148.46,38.773,47.14,627.95,2.5496,23.743,0.080569,vapor
670.49,0.18567,0.033333,30,38.735,44.305,148.75,38.925,47.291,630.1,2.498,23.916,0.081509,vapor
675.49,0.18706,0.033333,30,38.93,44.542,149.04,39.077,47.442,632.23,2.4478,24.087,0.082454,vapor
680.49,0.18845,0.033333,30,39.126,44.779,149.32,39.229,47.593,634.36,2.399,24.259,0.083402,vapor
685.49,0.18983,0.033333,30,39.323,45.018,149.61,39.38,47.744,636.48,2.3515,24.429,0.084355,vapor
690.49,0.19122,0.033333,30,39.52,45.257,149.9,39.531,47.895,638.59,2.3053,24.599,0.085312,vapor
695.49,0.19261,0.033333,30,39.718,45.496,150.19,39.682,48.045,640.7,2.2604,24.769,0.086273,vapor
700.49,0.194,0.033333,30,39.917,45.737,150.47,39.833,48.195,642.79,2.2166,24.937,0.087238,vapor
705.49,0.19539,0.033333,30,40.116,45.978,150.75,39.984,48.345,644.88,2.1741,25.106,0.088207,vapor
710.49,0.19678,0.033333,30,40.317,46.22,151.04,40.134,48.494,646.96,2.1326,25.273,0.08918,vapor
715.49,0.19817,0.033333,30,40.518,46.463,151.32,40.284,48.644,649.04,2.0922,25.44,0.090158,vapor
720.49,0.19956,0.033333,30,40.719,46.706,151.6,40.433,48.793,651.1,2.0528,25.607,0.091139,vapor
