Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
320.49,0.13186,0.05,20,26.983,29.621,121.08,28.477,37.291,447.96,21.676,10.9,0.027698,vapor
325.49,0.13398,0.05,20,27.126,29.806,121.52,28.574,37.362,451.3,20.53,11.086,0.02827,vapor
330.49,0.13609,0.05,20,27.269,29.991,121.96,28.679,37.442,454.6,19.476,11.272,0.028849,vapor
335.49,0.1382,0.05,20,27.413,30.177,122.39,28.79,37.53,457.86,18.506,11.459,0.029436,vapor
340.49,0.14031,0.05,20,27.557,30.363,122.82,28.906,37.626,461.09,17.61,11.646,0.030028,vapor
345.49,0.14242,0.05,20,27.702,30.55,123.24,29.028,37.728,464.28,16.781,11.834,0.030628,vapor
350.49,0.14453,0.05,20,27.847,30.738,123.66,29.153,37.837,467.44,16.012,12.023,0.031234,vapor
355.49,0.14664,0.05,20,27.993,30.926,124.07,29.283,37.951,470.57,15.298,12.212,0.031847,vapor
360.49,0.14874,0.05,20,28.14,31.115,124.48,29.417,38.07,473.66,14.632,12.402,0.032466,vapor
365.49,0.15085,0.05,20,28.288,31.305,124.89,29.554,38.193,476.73,14.011,12.592,0.033091,vapor
370.49,0.15295,0.05,20,28.436,31.495,125.29,29.693,38.319,479.77,13.431,12.782,0.033723,vapor
375.49,0.15505,0.05,20,28.585,31.686,125.69,29.835,38.449,482.78,12.887,12.973,0.034361,vapor
380.49,0.15715,0.05,20,28.734,31.877,126.08,29.979,38.582,485.77,12.376,13.164,0.035005,vapor
385.49,0.15925,0.05,20,28.884,32.069,126.48,30.125,38.718,488.73,11.896,13.355,0.035655,vapor
390.49,0.16135,0.05,20,29.035,32.262,126.87,30.273,38.856,491.66,11.444,13.547,0.036311,vapor
395.49,0.16345,0.05,20,29.187,32.456,127.25,30.422,38.996,494.57,11.017,13.739,0.036974,vapor
400.49,0.16555,0.05,20,29.34,32.651,127.63,30.572,39.138,497.46,10.614,13.93,0.037642,vapor
405.49,0.16765,0.05,20,29.493,32.846,128.01,30.724,39.281,500.33,10.232,14.122,0.038316,vapor
410.49,0.16974,0.05,20,29.647,33.042,128.39,30.876,39.426,503.17,9.8709,14.314,0.038996,vapor
415.49,0.17184,0.05,20,29.802,33.238,128.77,31.03,39.572,505.99,9.528,14.507,0.039682,vapor
420.49,0.17394,0.05,20,29.957,33.436,129.14,31.184,39.719,508.79,9.2022,14.699,0.040373,vapor
425.49,0.17603,0.05,20,30.113,33.634,129.51,31.338,39.867,511.58,8.8925,14.891,0.041071,vapor
430.49,0.17813,0.05,20,30.271,33.833,129.88,31.493,40.016,514.34,8.5976,15.083,0.041774,vapor
435.49,0.18022,0.05,20,30.428,34.033,130.24,31.649,40.165,517.08,8.3167,15.275,0.042482,vapor
440.49,0.18231,0.05,20,30.587,34.233,130.6,31.804,40.315,519.8,8.0488,15.467,0.043197,vapor
445.49,0.18441,0.05,20,30.746,34.435,130.96,31.961,40.466,522.51,7.793,15.659,0.043916,vapor
450.49,0.1865,0.05,20,30.907,34.637,131.32,32.117,40.617,525.2,7.5487,15.851,0.044642,vapor
455.49,0.18859,0.05,20,31.068,34.839,131.68,32.273,40.768,527.87,7.3151,16.042,0.045373,vapor
460.49,0.19069,0.05,20,31.229,35.043,132.03,32.43,40.92,530.52,7.0917,16.234,0.046109,vapor
465.49,0.19278,0.05,20,31.392,35.247,132.38,32.586,41.072,533.16,6.8777,16.425,0.046851,vapor
470.49,0.19487,0.05,20,31.555,35.453,132.73,32.743,41.225,535.78,6.6727,16.616,0.047598,vapor
475.49,0.19696,0.05,20,31.719,35.659,133.08,32.9,41.377,538.38,6.4763,16.807,0.04835,vapor
480.49,0.19905,0.05,20,31.884,35.865,133.42,33.057,41.53,540.97,6.2878,16.997,0.049108,vapor
485.49,0.20114,0.05,20,32.05,36.073,133.76,33.213,41.683,543.55,6.1069,17.187,0.049871,vapor
490.49,0.20323,0.05,20,32.216,36.281,134.1,33.37,41.836,546.1,5.9333,17.377,0.05064,vapor
495.49,0.20532,0.05,20,32.384,36.49,134.44,33.527,41.989,548.65,5.7665,17.567,0.051414,vapor
500.49,0.20741,0.05,20,32.552,36.7,134.78,33.683,42.142,551.18,5.6061,17.756,0.052192,vapor
505.49,0.2095,0.05,20,32.72,36.911,135.12,33.84,42.296,553.69,5.4519,17.945,0.052976,vapor
510.49,0.21159,0.05,20,32.89,37.122,135.45,33.996,42.449,556.19,5.3036,18.134,0.053766,vapor
515.49,0.21368,0.05,20,33.06,37.334,135.78,34.153,42.602,558.68,5.1608,18.322,0.05456,vapor
520.49,0.21577,0.05,20,33.232,37.547,136.11,34.309,42.756,561.15,5.0234,18.51,0.055359,vapor
525.49,0.21786,0.05,20,33.403,37.761,136.44,34.465,42.909,563.61,4.891,18.697,0.056164,vapor
530.49,0.21995,0.05,20,33.576,37.975,136.77,34.621,43.062,566.06,4.7634,18.884,0.056974,vapor
535.49,0.22204,0.05,20,33.75,38.19,137.09,34.777,43.216,568.49,4.6404,19.071,0.057788,vapor
540.49,0.22413,0.05,20,33.924,38.407,137.42,34.933,43.369,570.91,4.5218,19.257,0.058608,vapor
545.49,0.22622,0.05,20,34.099,38.623,137.74,35.089,43.522,573.32,4.4074,19.443,0.059432,vapor
550.49,0.2283,0.05,20,34.275,38.841,138.06,35.245,43.675,575.72,4.297,19.628,0.060262,vapor
555.49,0.23039,0.05,20,34.451,39.059,138.38,35.4,43.829,578.1,4.1904,19.813,0.061096,vapor
560.49,0.23248,0.05,20,34.629,39.278,138.7,35.556,43.982,580.48,4.0875,19.997,0.061935,vapor
565.49,0.23457,0.05,20,34.807,39.498,139.02,35.711,44.135,582.84,3.988,20.181,0.062779,vapor
570.49,0.23666,0.05,20,34.986,39.719,139.33,35.866,44.288,585.19,3.8919,20.365,0.063628,vapor
575.49,0.23874,0.05,20,35.166,39.941,139.64,36.021,44.441,587.52,3.7991,20.548,0.064482,vapor
580.49,0.24083,0.05,20,35.346,40.163,139.96,36.176,44.594,589.85,3.7092,20.73,0.06534,vapor
585.49,0.24292,0.05,20,35.527,40.386,140.27,36.331,44.747,592.17,3.6224,20.912,0.066204,vapor
590.49,0.245,0.05,20,35.709,40.61,140.58,36.485,44.9,594.47,3.5383,21.093,0.067071,vapor
595.49,0.24709,0.05,20,35.892,40.834,140.89,36.64,45.052,596.76,3.4569,21.274,0.067944,vapor
600.49,0.24918,0.05,20,36.076,41.059,141.19,36.794,45.205,599.05,3.3782,21.455,0.068821,vapor
605.49,0.25127,0.05,20,36.26,41.286,141.5,36.948,45.357,601.32,3.3019,21.634,0.069703,vapor
610.49,0.25335,0.05,20,36.445,41.512,141.8,37.102,45.51,603.58,3.228,21.814,0.07059,vapor
615.49,0.25544,0.05,20,36.631,41.74,142.11,37.256,45.662,605.84,3.1564,21.992,0.071481,vapor
620.49,0.25753,0.05,20,36.818,41.968,142.41,37.41,45.814,608.08,3.087,22.17,0.072377,vapor
625.49,0.25961,0.05,20,37.005,42.198,142.71,37.563,45.966,610.31,3.0197,22.348,0.073277,vapor
630.49,0.2617,0.05,20,37.194,42.428,143.01,37.717,46.118,612.53,2.9544,22.525,0.074182,vapor
635.49,0.26378,0.05,20,37.383,42.658,143.31,37.87,46.27,614.75,2.8911,22.702,0.075091,vapor
640.49,0.26587,0.05,20,37.572,42.89,143.6,38.023,46.422,616.95,2.8296,22.877,0.076004,vapor
645.49,0.26796,0.05,20,37.763,43.122,143.9,38.176,46.573,619.15,2.77,23.053,0.076922,vapor
650.49,0.27004,0.05,20,37.954,43.355,144.2,38.328,46.725,621.33,2.7121,23.228,0.077845,vapor
655.49,0.27213,0.05,20,38.146,43.589,144.49,38.481,46.876,623.51,2.6558,23.402,0.078772,vapor
660.49,0.27421,0.05,20,38.339,43.823,144.78,38.633,47.027,625.68,2.6012,23.575,0.079703,vapor
665.49,0.2763,0.05,20,38.532,44.058,145.07,38.785,47.178,627.83,2.5481,23.748,0.080638,vapor
670.49,0.27838,0.05,20,38.727,44.294,145.37,38.937,47.329,629.98,2.4965,23.921,0.081578,vapor
675.49,0.28047,0.05,20,38.922,44.531,145.66,39.089,47.479,632.13,2.4463,24.093,0.082522,vapor
680.49,0.28256,0.05,20,39.118,44.769,145.94,39.24,47.63,634.26,2.3975,24.264,0.08347,vapor
685.49,0.28464,0.05,20,39.314,45.007,146.23,39.391,47.78,636.38,2.3501,24.435,0.084422,vapor
690.49,0.28673,0.05,20,39.511,45.246,146.52,39.542,47.93,638.5,2.3039,24.605,0.085379,vapor
695.49,0.28881,0.05,20,39.71,45.486,146.8,39.693,48.079,640.61,2.259,24.774,0.086339,vapor
700.49,0.2909,0.05,20,39.908,45.726,147.09,39.843,48.229,642.71,2.2153,24.943,0.087304,vapor
705.49,0.29298,0.05,20,40.108,45.968,147.37,39.994,48.378,644.8,2.1727,25.111,0.088273,vapor
710.49,0.29507,0.05,20,40.308,46.21,147.66,40.143,48.527,646.89,2.1312,25.279,0.089245,vapor
715.49,0.29715,0.05,20,40.509,46.452,147.94,40.293,48.676,648.96,2.0908,25.446,0.090222,vapor
720.49,0.29924,0.05,20,40.711,46.696,148.22,40.443,48.824,651.03,2.0515,25.612,0.091203,vapor
