Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
340.49,0.1,0.035544,28.134,27.577,30.39,125.69,28.778,37.379,461.77,17.636,11.652,0.029945,vapor
345.49,0.1,0.035018,28.557,27.722,30.577,126.24,28.905,37.488,464.96,16.805,11.84,0.030542,vapor
350.49,0.1,0.034508,28.979,27.867,30.765,126.78,29.036,37.604,468.12,16.034,12.028,0.031145,vapor
355.49,0.1,0.034013,29.401,28.013,30.953,127.31,29.171,37.724,471.24,15.318,12.217,0.031755,vapor
360.49,0.1,0.033532,29.822,28.16,31.142,127.84,29.309,37.849,474.34,14.651,12.406,0.032372,vapor
365.49,0.1,0.033065,30.243,28.307,31.332,128.36,29.45,37.978,477.4,14.029,12.596,0.032995,vapor
370.49,0.1,0.032611,30.664,28.456,31.522,128.88,29.593,38.11,480.43,13.447,12.786,0.033625,vapor
375.49,0.1,0.03217,31.085,28.604,31.713,129.39,29.739,38.245,483.44,12.902,12.977,0.034261,vapor
380.49,0.1,0.031741,31.505,28.754,31.904,129.89,29.887,38.384,486.42,12.391,13.168,0.034903,vapor
385.49,0.1,0.031323,31.926,28.904,32.097,130.4,30.036,38.524,489.38,11.91,13.359,0.035551,vapor
390.49,0.1,0.030916,32.345,29.055,32.29,130.89,30.187,38.666,492.31,11.457,13.55,0.036206,vapor
395.49,0.1,0.03052,32.765,29.207,32.483,131.39,30.339,38.811,495.21,11.03,13.742,0.036866,vapor
400.49,0.1,0.030134,33.185,29.359,32.678,131.88,30.492,38.957,498.09,10.626,13.933,0.037533,vapor
405.49,0.1,0.029758,33.604,29.513,32.873,132.36,30.646,39.104,500.95,10.244,14.125,0.038206,vapor
410.49,0.1,0.029392,34.023,29.666,33.069,132.84,30.801,39.253,503.79,9.8819,14.317,0.038884,vapor
415.49,0.1,0.029034,34.442,29.821,33.265,133.32,30.956,39.402,506.6,9.5385,14.509,0.039568,vapor
420.49,0.1,0.028685,34.861,29.977,33.463,133.79,31.112,39.553,509.4,9.2123,14.7,0.040259,vapor
425.49,0.1,0.028345,35.28,30.133,33.661,134.26,31.269,39.704,512.17,8.9022,14.892,0.040955,vapor
430.49,0.1,0.028012,35.699,30.29,33.86,134.72,31.426,39.856,514.93,8.607,15.084,0.041657,vapor
435.49,0.1,0.027687,36.117,30.448,34.06,135.18,31.583,40.009,517.66,8.3257,15.276,0.042364,vapor
440.49,0.1,0.02737,36.536,30.606,34.26,135.64,31.74,40.162,520.38,8.0574,15.468,0.043077,vapor
445.49,0.1,0.027061,36.954,30.766,34.461,136.09,31.898,40.315,523.08,7.8013,15.659,0.043796,vapor
450.49,0.1,0.026758,37.372,30.926,34.663,136.54,32.056,40.469,525.76,7.5567,15.851,0.04452,vapor
455.49,0.1,0.026462,37.791,31.087,34.866,136.99,32.214,40.623,528.42,7.3228,16.042,0.04525,vapor
460.49,0.1,0.026172,38.209,31.249,35.069,137.44,32.372,40.778,531.07,7.0991,16.233,0.045986,vapor
465.49,0.1,0.025889,38.627,31.411,35.274,137.88,32.53,40.932,533.7,6.8849,16.424,0.046727,vapor
470.49,0.1,0.025612,39.044,31.574,35.479,138.32,32.688,41.087,536.31,6.6796,16.615,0.047473,vapor
475.49,0.1,0.025341,39.462,31.738,35.685,138.75,32.846,41.242,538.91,6.4829,16.805,0.048225,vapor
480.49,0.1,0.025075,39.88,31.903,35.891,139.18,33.004,41.397,541.49,6.2942,16.996,0.048982,vapor
485.49,0.1,0.024815,40.298,32.069,36.098,139.61,33.161,41.553,544.05,6.1131,17.186,0.049744,vapor
490.49,0.1,0.024561,40.715,32.235,36.307,140.04,33.319,41.708,546.6,5.9393,17.375,0.050512,vapor
495.49,0.1,0.024311,41.133,32.402,36.516,140.46,33.477,41.863,549.14,5.7722,17.565,0.051285,vapor
500.49,0.1,0.024067,41.55,32.57,36.725,140.88,33.635,42.019,551.66,5.6117,17.754,0.052063,vapor
505.49,0.1,0.023828,41.968,32.739,36.936,141.3,33.792,42.174,554.17,5.4573,17.942,0.052847,vapor
510.49,0.1,0.023593,42.385,32.908,37.147,141.72,33.95,42.329,556.66,5.3088,18.131,0.053636,vapor
515.49,0.1,0.023363,42.802,33.079,37.359,142.13,34.107,42.485,559.14,5.1659,18.319,0.05443,vapor
520.49,0.1,0.023138,43.22,33.25,37.572,142.54,34.265,42.64,561.6,5.0283,18.506,0.055229,vapor
525.49,0.1,0.022916,43.637,33.422,37.785,142.95,34.422,42.795,564.06,4.8958,18.693,0.056033,vapor
530.49,0.1,0.022699,44.054,33.594,38,143.36,34.579,42.951,566.49,4.768,18.88,0.056842,vapor
535.49,0.1,0.022486,44.471,33.768,38.215,143.76,34.736,43.106,568.92,4.6449,19.067,0.057656,vapor
540.49,0.1,0.022278,44.888,33.942,38.431,144.16,34.893,43.261,571.33,4.5262,19.253,0.058475,vapor
545.49,0.1,0.022072,45.305,34.117,38.648,144.56,35.049,43.416,573.73,4.4117,19.438,0.0593,vapor
550.49,0.1,0.021871,45.722,34.293,38.865,144.96,35.206,43.571,576.12,4.3011,19.623,0.060129,vapor
555.49,0.1,0.021673,46.139,34.469,39.083,145.35,35.362,43.726,578.5,4.1945,19.808,0.060963,vapor
560.49,0.1,0.021479,46.556,34.647,39.302,145.75,35.518,43.881,580.86,4.0914,19.992,0.061802,vapor
565.49,0.1,0.021289,46.973,34.825,39.522,146.14,35.674,44.035,583.22,3.9919,20.176,0.062646,vapor
570.49,0.1,0.021101,47.39,35.004,39.743,146.52,35.83,44.19,585.56,3.8957,20.359,0.063495,vapor
575.49,0.1,0.020917,47.807,35.183,39.964,146.91,35.986,44.345,587.89,3.8027,20.542,0.064348,vapor
580.49,0.1,0.020737,48.224,35.364,40.186,147.29,36.142,44.499,590.21,3.7128,20.724,0.065207,vapor
585.49,0.1,0.020559,48.641,35.545,40.409,147.68,36.297,44.653,592.51,3.6259,20.906,0.06607,vapor
590.49,0.1,0.020384,49.057,35.727,40.633,148.06,36.453,44.808,594.81,3.5418,21.087,0.066938,vapor
595.49,0.1,0.020213,49.474,35.91,40.857,148.44,36.608,44.962,597.1,3.4603,21.267,0.06781,vapor
600.49,0.1,0.020044,49.891,36.093,41.082,148.81,36.763,45.116,599.37,3.3815,21.447,0.068688,vapor
605.49,0.1,0.019878,50.307,36.277,41.308,149.19,36.918,45.27,601.64,3.3052,21.627,0.06957,vapor
610.49,0.1,0.019715,50.724,36.463,41.535,149.56,37.072,45.424,603.89,3.2312,21.806,0.070456,vapor
615.49,0.1,0.019554,51.141,36.648,41.762,149.93,37.227,45.577,606.14,3.1596,21.985,0.071347,vapor
620.49,0.1,0.019396,51.557,36.835,41.991,150.3,37.381,45.731,608.37,3.0901,22.163,0.072243,vapor
625.49,0.1,0.01924,51.974,37.022,42.22,150.67,37.535,45.884,610.6,3.0227,22.34,0.073143,vapor
630.49,0.1,0.019087,52.39,37.211,42.45,151.03,37.689,46.037,612.81,2.9574,22.517,0.074048,vapor
635.49,0.1,0.018937,52.807,37.399,42.68,151.4,37.843,46.19,615.02,2.8941,22.693,0.074957,vapor
640.49,0.1,0.018789,53.223,37.589,42.911,151.76,37.997,46.343,617.21,2.8326,22.869,0.075871,vapor
645.49,0.1,0.018643,53.64,37.78,43.144,152.12,38.15,46.496,619.4,2.7729,23.044,0.076789,vapor
650.49,0.1,0.018499,54.056,37.971,43.376,152.48,38.303,46.648,621.58,2.715,23.218,0.077712,vapor
655.49,0.1,0.018358,54.473,38.163,43.61,152.84,38.456,46.8,623.75,2.6587,23.392,0.078639,vapor
660.49,0.1,0.018218,54.889,38.355,43.844,153.2,38.609,46.953,625.91,2.604,23.566,0.07957,vapor
665.49,0.1,0.018081,55.306,38.549,44.08,153.55,38.762,47.105,628.06,2.5509,23.739,0.080506,vapor
670.49,0.1,0.017946,55.722,38.743,44.315,153.9,38.914,47.256,630.2,2.4993,23.911,0.081446,vapor
675.49,0.1,0.017813,56.139,38.938,44.552,154.25,39.066,47.408,632.33,2.4491,24.083,0.08239,vapor
680.49,0.1,0.017682,56.555,39.134,44.79,154.6,39.218,47.559,634.46,2.4003,24.254,0.083339,vapor
685.49,0.1,0.017553,56.971,39.331,45.028,154.95,39.37,47.71,636.57,2.3528,24.424,0.084291,vapor
690.49,0.1,0.017425,57.388,39.528,45.267,155.3,39.521,47.861,638.68,2.3067,24.594,0.085248,vapor
695.49,0.1,0.0173,57.804,39.726,45.506,155.65,39.672,48.012,640.78,2.2617,24.763,0.086209,vapor
700.49,0.1,0.017176,58.22,39.925,45.747,155.99,39.823,48.162,642.88,2.218,24.932,0.087174,vapor
705.49,0.1,0.017054,58.637,40.124,45.988,156.33,39.974,48.312,644.96,2.1754,25.1,0.088143,vapor
710.49,0.1,0.016934,59.053,40.325,46.23,156.68,40.124,48.462,647.04,2.1339,25.268,0.089116,vapor
715.49,0.1,0.016815,59.469,40.526,46.473,157.02,40.274,48.612,649.11,2.0935,25.435,0.090093,vapor
720.49,0.1,0.016698,59.886,40.727,46.716,157.36,40.424,48.761,651.17,2.0541,25.601,0.091074,vapor
