Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
640.49,0.53095,0.1,10,37.545,42.855,137.81,38.065,46.548,616.54,2.8248,22.893,0.076217,vapor
645.49,0.53514,0.1,10,37.736,43.087,138.11,38.216,46.698,618.75,2.7652,23.068,0.077134,vapor
650.49,0.53932,0.1,10,37.927,43.321,138.4,38.368,46.847,620.95,2.7074,23.243,0.078055,vapor
655.49,0.54351,0.1,10,38.12,43.555,138.7,38.519,46.996,623.14,2.6512,23.418,0.07898,vapor
660.49,0.5477,0.1,10,38.313,43.79,138.99,38.67,47.144,625.32,2.5967,23.592,0.07991,vapor
665.49,0.55188,0.1,10,38.506,44.025,139.28,38.822,47.293,627.49,2.5436,23.765,0.080844,vapor
670.49,0.55607,0.1,10,38.701,44.262,139.57,38.972,47.442,629.65,2.4921,23.937,0.081783,vapor
675.49,0.56025,0.1,10,38.896,44.499,139.86,39.123,47.59,631.81,2.442,24.109,0.082725,vapor
680.49,0.56444,0.1,10,39.092,44.736,140.15,39.274,47.739,633.96,2.3933,24.281,0.083672,vapor
685.49,0.56862,0.1,10,39.289,44.975,140.44,39.424,47.887,636.09,2.3459,24.452,0.084623,vapor
690.49,0.57281,0.1,10,39.486,45.214,140.73,39.574,48.035,638.22,2.2997,24.622,0.085579,vapor
695.49,0.57699,0.1,10,39.685,45.455,141.02,39.724,48.183,640.34,2.2549,24.792,0.086538,vapor
700.49,0.58117,0.1,10,39.884,45.695,141.3,39.874,48.331,642.46,2.2112,24.961,0.087501,vapor
705.49,0.58536,0.1,10,40.083,45.937,141.58,40.023,48.478,644.56,2.1686,25.129,0.088469,vapor
710.49,0.58954,0.1,10,40.284,46.179,141.87,40.172,48.626,646.66,2.1272,25.297,0.08944,vapor
715.49,0.59372,0.1,10,40.485,46.422,142.15,40.321,48.773,648.74,2.0869,25.464,0.090416,vapor
720.49,0.59791,0.1,10,40.687,46.666,142.43,40.47,48.92,650.83,2.0475,25.631,0.091395,vapor
