Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
450,1.8,0.50169,1.9933,30.52,34.108,111.6,33.277,43.596,514.22,7.4189,15.875,0.046888,vapor
450,1.9,0.53085,1.8838,30.497,34.076,111.1,33.352,43.797,513.55,7.4092,15.88,0.047035,vapor
450,2,0.56016,1.7852,30.473,34.043,110.62,33.427,44,512.87,7.3994,15.886,0.047182,vapor
450,2.1,0.58962,1.696,30.449,34.011,110.16,33.502,44.204,512.19,7.3896,15.891,0.04733,vapor
450,2.2,0.61923,1.6149,30.425,33.978,109.72,33.577,44.411,511.51,7.3798,15.897,0.047479,vapor
450,2.3,0.64899,1.5409,30.401,33.945,109.29,33.653,44.62,510.83,7.3699,15.904,0.047628,vapor
450,2.4,0.6789,1.473,30.377,33.912,108.89,33.729,44.831,510.14,7.36,15.91,0.047778,vapor
450,2.5,0.70897,1.4105,30.353,33.879,108.49,33.805,45.044,509.46,7.3501,15.917,0.047929,vapor
450,2.6,0.73919,1.3528,30.328,33.846,108.11,33.882,45.259,508.77,7.3401,15.924,0.04808,vapor
450,2.7,0.76957,1.2994,30.304,33.813,107.74,33.958,45.476,508.08,7.3301,15.931,0.048231,vapor
450,2.8,0.80011,1.2498,30.28,33.779,107.39,34.035,45.696,507.39,7.32,15.939,0.048384,vapor
450,2.9,0.83082,1.2036,30.255,33.746,107.04,34.112,45.918,506.7,7.3099,15.947,0.048537,vapor
450,3,0.86169,1.1605,30.23,33.712,106.7,34.19,46.142,506.01,7.2998,15.955,0.04869,vapor
450,3.1,0.89272,1.1202,30.206,33.678,106.37,34.267,46.369,505.31,7.2896,15.964,0.048845,vapor
450,3.2,0.92392,1.0823,30.181,33.644,106.05,34.345,46.597,504.61,7.2794,15.972,0.049,vapor
450,3.3,0.95529,1.0468,30.156,33.61,105.74,34.423,46.829,503.92,7.2691,15.981,0.049156,vapor
450,3.4,0.98684,1.0133,30.131,33.576,105.44,34.501,47.062,503.22,7.2588,15.991,0.049312,vapor
450,3.5,1.0186,0.98178,30.106,33.542,105.14,34.58,47.299,502.52,7.2485,16,0.04947,vapor
450,3.6,1.0504,0.95198,30.081,33.508,104.85,34.659,47.537,501.81,7.2381,16.01,0.049628,vapor
450,3.7,1.0825,0.92377,30.055,33.473,104.56,34.738,47.779,501.11,7.2277,16.02,0.049787,vapor
450,3.8,1.1148,0.89705,30.03,33.439,104.28,34.817,48.023,500.4,7.2172,16.031,0.049947,vapor
450,3.9,1.1472,0.87168,30.004,33.404,104.01,34.897,48.269,499.69,7.2067,16.042,0.050107,vapor
450,4,1.1798,0.84758,29.979,33.369,103.74,34.977,48.519,498.99,7.1961,16.053,0.050269,vapor
450,4.1,1.2126,0.82465,29.953,33.334,103.48,35.057,48.771,498.28,7.1855,16.064,0.050432,vapor
450,4.2,1.2456,0.80281,29.927,33.299,103.22,35.137,49.026,497.56,7.1748,16.076,0.050595,vapor
450,4.3,1.2788,0.78197,29.901,33.264,102.96,35.218,49.283,496.85,7.1641,16.087,0.05076,vapor
450,4.4,1.3122,0.76208,29.875,33.228,102.71,35.299,49.544,496.13,7.1533,16.1,0.050926,vapor
450,4.5,1.3458,0.74306,29.849,33.193,102.47,35.38,49.808,495.42,7.1425,16.112,0.051092,vapor
450,4.6,1.3796,0.72487,29.823,33.157,102.23,35.461,50.074,494.7,7.1316,16.125,0.05126,vapor
450,4.7,1.4135,0.70744,29.797,33.122,101.99,35.543,50.344,493.98,7.1207,16.138,0.051429,vapor
450,4.8,1.4477,0.69073,29.77,33.086,101.75,35.625,50.617,493.25,7.1097,16.151,0.051599,vapor
450,4.9,1.4821,0.6747,29.743,33.05,101.52,35.707,50.893,492.53,7.0987,16.165,0.05177,vapor
450,5,1.5167,0.65931,29.717,33.013,101.29,35.789,51.172,491.81,7.0876,16.179,0.051943,vapor
450,5.1,1.5516,0.64451,29.69,32.977,101.07,35.872,51.455,491.08,7.0764,16.194,0.052116,vapor
450,5.2,1.5866,0.63028,29.663,32.941,100.84,35.955,51.741,490.35,7.0652,16.208,0.052291,vapor
450,5.3,1.6218,0.61658,29.636,32.904,100.62,36.038,52.03,489.62,7.054,16.223,0.052467,vapor
450,5.4,1.6573,0.60339,29.609,32.867,100.41,36.122,52.323,488.89,7.0426,16.239,0.052645,vapor
450,5.5,1.693,0.59066,29.582,32.83,100.19,36.206,52.62,488.15,7.0312,16.254,0.052824,vapor
450,5.6,1.7289,0.57839,29.554,32.793,99.979,36.29,52.92,487.42,7.0198,16.27,0.053004,vapor
450,5.7,1.7651,0.56654,29.527,32.756,99.769,36.374,53.223,486.68,7.0082,16.287,0.053186,vapor
450,5.8,1.8015,0.5551,29.499,32.719,99.561,36.459,53.531,485.94,6.9966,16.303,0.053369,vapor
450,5.9,1.8381,0.54404,29.471,32.681,99.355,36.544,53.842,485.2,6.985,16.32,0.053554,vapor
450,6,1.875,0.53334,29.443,32.643,99.152,36.629,54.157,484.46,6.9732,16.337,0.053741,vapor
450,6.1,1.9121,0.52299,29.415,32.605,98.951,36.715,54.477,483.72,6.9614,16.355,0.053929,vapor
450,6.2,1.9495,0.51296,29.387,32.567,98.751,36.801,54.8,482.97,6.9496,16.373,0.054118,vapor
450,6.3,1.9871,0.50326,29.359,32.529,98.553,36.887,55.127,482.23,6.9376,16.392,0.05431,vapor
450,6.4,2.0249,0.49384,29.33,32.491,98.357,36.973,55.459,481.48,6.9256,16.41,0.054503,vapor
450,6.5,2.0631,0.48472,29.302,32.452,98.163,37.06,55.795,480.73,6.9135,16.43,0.054698,vapor
450,6.6,2.1014,0.47587,29.273,32.414,97.97,37.147,56.135,479.98,6.9013,16.449,0.054895,vapor
450,6.7,2.1401,0.46727,29.244,32.375,97.779,37.234,56.48,479.23,6.8891,16.469,0.055094,vapor
450,6.8,2.179,0.45893,29.215,32.336,97.59,37.322,56.829,478.47,6.8768,16.489,0.055295,vapor
450,6.9,2.2182,0.45082,29.186,32.297,97.402,37.41,57.183,477.71,6.8644,16.51,0.055498,vapor
450,7,2.2577,0.44294,29.157,32.257,97.215,37.498,57.542,476.96,6.8519,16.531,0.055702,vapor
450,7.1,2.2974,0.43527,29.128,32.218,97.03,37.587,57.906,476.2,6.8393,16.552,0.055909,vapor
450,7.2,2.3374,0.42782,29.098,32.178,96.845,37.675,58.274,475.44,6.8266,16.574,0.056119,vapor
450,7.3,2.3778,0.42056,29.068,32.138,96.663,37.764,58.648,474.67,6.8139,16.596,0.05633,vapor
450,7.4,2.4184,0.4135,29.038,32.098,96.481,37.854,59.026,473.91,6.801,16.619,0.056544,vapor
450,7.5,2.4593,0.40662,29.008,32.058,96.3,37.944,59.411,473.15,6.7881,16.642,0.05676,vapor
450,7.6,2.5005,0.39992,28.978,32.018,96.121,38.034,59.8,472.38,6.7751,16.665,0.056979,vapor
450,7.7,2.5421,0.39338,28.948,31.977,95.943,38.124,60.195,471.61,6.7619,16.689,0.0572,vapor
450,7.8,2.5839,0.38701,28.918,31.936,95.765,38.215,60.595,470.84,6.7487,16.714,0.057424,vapor
450,7.9,2.6261,0.3808,28.887,31.895,95.589,38.305,61.002,470.07,6.7354,16.738,0.05765,vapor
450,8,2.6685,0.37474,28.856,31.854,95.413,38.397,61.414,469.3,6.722,16.764,0.057879,vapor
450,8.1,2.7113,0.36882,28.825,31.813,95.239,38.488,61.832,468.52,6.7085,16.789,0.058111,vapor
450,8.2,2.7545,0.36304,28.794,31.771,95.065,38.58,62.256,467.74,6.6948,16.815,0.058346,vapor
450,8.3,2.798,0.3574,28.763,31.729,94.892,38.672,62.686,466.97,6.6811,16.842,0.058583,vapor
450,8.4,2.8418,0.35189,28.732,31.687,94.72,38.765,63.123,466.19,6.6673,16.869,0.058824,vapor
450,8.5,2.886,0.34651,28.7,31.645,94.549,38.858,63.567,465.41,6.6533,16.897,0.059068,vapor
450,8.6,2.9305,0.34124,28.668,31.603,94.378,38.951,64.017,464.63,6.6393,16.925,0.059315,vapor
450,8.7,2.9754,0.33609,28.636,31.56,94.208,39.044,64.473,463.85,6.6251,16.953,0.059566,vapor
450,8.8,3.0206,0.33106,28.604,31.517,94.039,39.138,64.937,463.06,6.6108,16.982,0.059819,vapor
450,8.9,3.0662,0.32613,28.572,31.474,93.87,39.232,65.408,462.28,6.5964,17.012,0.060077,vapor
450,9,3.1122,0.32131,28.539,31.431,93.702,39.326,65.886,461.49,6.5818,17.042,0.060337,vapor
450,9.1,3.1586,0.31659,28.507,31.388,93.535,39.421,66.372,460.7,6.5672,17.073,0.060602,vapor
450,9.2,3.2054,0.31197,28.474,31.344,93.368,39.516,66.865,459.91,6.5524,17.104,0.06087,vapor
450,9.3,3.2526,0.30745,28.441,31.3,93.201,39.611,67.366,459.12,6.5375,17.135,0.061142,vapor
450,9.4,3.3001,0.30302,28.407,31.256,93.035,39.707,67.875,458.33,6.5224,17.168,0.061418,vapor
450,9.5,3.3481,0.29867,28.374,31.211,92.87,39.803,68.392,457.54,6.5072,17.2,0.061699,vapor
450,9.6,3.3965,0.29442,28.34,31.167,92.705,39.899,68.917,456.75,6.4919,17.234,0.061983,vapor
450,9.7,3.4454,0.29024,28.307,31.122,92.54,39.996,69.451,455.95,6.4764,17.268,0.062272,vapor
450,9.8,3.4946,0.28615,28.273,31.077,92.376,40.093,69.994,455.16,6.4608,17.302,0.062565,vapor
450,9.9,3.5443,0.28214,28.238,31.032,92.212,40.19,70.545,454.36,6.4451,17.337,0.062863,vapor
450,10,3.5945,0.2782,28.204,30.986,92.048,40.287,71.106,453.56,6.4292,17.373,0.063165,vapor
450,10.1,3.6451,0.27434,28.169,30.94,91.885,40.385,71.676,452.76,6.4131,17.41,0.063473,vapor
450,10.2,3.6962,0.27055,28.134,30.894,91.722,40.483,72.256,451.97,6.3969,17.447,0.063785,vapor
450,10.3,3.7477,0.26683,28.099,30.848,91.559,40.582,72.846,451.17,6.3805,17.484,0.064103,vapor
450,10.4,3.7997,0.26318,28.064,30.801,91.397,40.68,73.445,450.37,6.364,17.523,0.064425,vapor
450,10.5,3.8522,0.25959,28.028,30.754,91.235,40.779,74.055,449.57,6.3473,17.562,0.064753,vapor
450,10.6,3.9053,0.25607,27.993,30.707,91.073,40.879,74.675,448.77,6.3304,17.601,0.065087,vapor
450,10.7,3.9588,0.2526,27.957,30.66,90.911,40.978,75.307,447.96,6.3133,17.642,0.065426,vapor
450,10.8,4.0128,0.2492,27.921,30.612,90.749,41.078,75.949,447.16,6.2961,17.683,0.065771,vapor
450,10.9,4.0674,0.24586,27.884,30.564,90.588,41.178,76.602,446.36,6.2787,17.725,0.066123,vapor
450,11,4.1225,0.24257,27.847,30.516,90.426,41.279,77.268,445.56,6.2611,17.767,0.06648,vapor
450,11.1,4.1781,0.23934,27.811,30.467,90.265,41.38,77.945,444.76,6.2433,17.811,0.066844,vapor
450,11.2,4.2343,0.23617,27.773,30.418,90.103,41.481,78.634,443.95,6.2254,17.855,0.067214,vapor
450,11.3,4.291,0.23304,27.736,30.369,89.942,41.582,79.335,443.15,6.2072,17.899,0.067591,vapor
450,11.4,4.3484,0.22997,27.698,30.32,89.781,41.684,80.05,442.35,6.1888,17.945,0.067975,vapor
450,11.4,4.3484,0.22997,27.698,30.32,89.781,41.684,80.05,442.35,6.1888,17.945,0.067975,supercritical
450,11.4,4.3484,0.22997,27.698,30.32,89.781,41.684,80.05,442.35,6.1888,17.945,0.067975,supercritical
450,11.5,4.4063,0.22695,27.66,30.27,89.62,41.786,80.777,441.55,6.1702,17.992,0.068366,supercritical
450,11.6,4.4648,0.22397,27.622,30.22,89.459,41.888,81.518,440.74,6.1514,18.039,0.068764,supercritical
450,11.7,4.524,0.22105,27.584,30.17,89.297,41.99,82.272,439.94,6.1324,18.087,0.069169,supercritical
450,11.8,4.5837,0.21816,27.545,30.119,89.136,42.093,83.041,439.14,6.1132,18.136,0.069583,supercritical
450,11.9,4.6441,0.21533,27.506,30.068,88.975,42.196,83.824,438.34,6.0938,18.186,0.070004,supercritical
450,12,4.7051,0.21253,27.467,30.017,88.813,42.299,84.621,437.55,6.0741,18.237,0.070433,supercritical
450,12.1,4.7668,0.20978,27.427,29.966,88.652,42.403,85.434,436.75,6.0542,18.288,0.070871,supercritical
450,12.2,4.8292,0.20707,27.387,29.914,88.49,42.506,86.262,435.95,6.034,18.341,0.071317,supercritical
450,12.3,4.8922,0.20441,27.347,29.862,88.328,42.61,87.106,435.16,6.0136,18.395,0.071772,supercritical
450,12.4,4.956,0.20178,27.307,29.809,88.167,42.714,87.966,434.36,5.9929,18.449,0.072236,supercritical
450,12.5,5.0204,0.19919,27.266,29.756,88.004,42.818,88.842,433.57,5.972,18.505,0.072709,supercritical
450,12.6,5.0856,0.19663,27.225,29.703,87.842,42.923,89.735,432.78,5.9508,18.562,0.073192,supercritical
450,12.7,5.1515,0.19412,27.184,29.649,87.68,43.027,90.646,432,5.9294,18.619,0.073684,supercritical
450,12.8,5.2182,0.19164,27.142,29.595,87.517,43.132,91.575,431.21,5.9077,18.678,0.074187,supercritical
450,12.9,5.2856,0.18919,27.1,29.541,87.354,43.237,92.521,430.43,5.8857,18.738,0.0747,supercritical
450,13,5.3538,0.18678,27.058,29.486,87.191,43.342,93.486,429.65,5.8634,18.799,0.075223,supercritical
450,13.1,5.4228,0.18441,27.016,29.431,87.028,43.447,94.47,428.87,5.8408,18.861,0.075757,supercritical
450,13.2,5.4926,0.18206,26.973,29.376,86.864,43.553,95.473,428.1,5.8179,18.924,0.076302,supercritical
450,13.3,5.5633,0.17975,26.93,29.32,86.7,43.658,96.496,427.33,5.7947,18.988,0.076858,supercritical
450,13.4,5.6348,0.17747,26.886,29.264,86.535,43.763,97.539,426.56,5.7712,19.054,0.077426,supercritical
450,13.5,5.7071,0.17522,26.842,29.208,86.371,43.869,98.602,425.8,5.7473,19.121,0.078005,supercritical
450,13.6,5.7804,0.173,26.798,29.151,86.206,43.974,99.686,425.05,5.7232,19.189,0.078597,supercritical
450,13.7,5.8545,0.17081,26.754,29.094,86.04,44.08,100.79,424.29,5.6987,19.258,0.079202,supercritical
450,13.8,5.9295,0.16865,26.709,29.036,85.874,44.185,101.92,423.55,5.6738,19.329,0.079819,supercritical
450,13.9,6.0055,0.16651,26.663,28.978,85.708,44.291,103.07,422.81,5.6486,19.401,0.080449,supercritical
450,14,6.0824,0.16441,26.618,28.92,85.542,44.396,104.24,422.07,5.6231,19.474,0.081092,supercritical
450,14.1,6.1603,0.16233,26.572,28.861,85.375,44.502,105.43,421.34,5.5971,19.549,0.081749,supercritical
450,14.2,6.2391,0.16028,26.526,28.802,85.207,44.607,106.65,420.62,5.5708,19.625,0.08242,supercritical
450,14.3,6.319,0.15825,26.479,28.742,85.039,44.712,107.89,419.91,5.5442,19.703,0.083105,supercritical
450,14.4,6.3999,0.15625,26.432,28.682,84.871,44.817,109.16,419.2,5.5171,19.782,0.083804,supercritical
450,14.5,6.4818,0.15428,26.384,28.622,84.702,44.921,110.44,418.5,5.4896,19.863,0.084518,supercritical
450,14.6,6.5647,0.15233,26.337,28.561,84.533,45.026,111.76,417.81,5.4618,19.946,0.085247,supercritical
450,14.7,6.6488,0.1504,26.288,28.499,84.363,45.13,113.09,417.13,5.4335,20.03,0.085992,supercritical
450,14.8,6.7339,0.1485,26.24,28.438,84.193,45.234,114.45,416.46,5.4048,20.115,0.086752,supercritical
450,14.9,6.8201,0.14663,26.191,28.376,84.022,45.337,115.84,415.79,5.3757,20.202,0.087527,supercritical
450,15,6.9074,0.14477,26.142,28.313,83.851,45.44,117.25,415.14,5.3462,20.291,0.088319,supercritical
450,15.1,6.9959,0.14294,26.092,28.25,83.679,45.543,118.68,414.51,5.3162,20.382,0.089127,supercritical
450,15.2,7.0855,0.14113,26.042,28.187,83.507,45.645,120.14,413.88,5.2858,20.475,0.089951,supercritical
450,15.3,7.1764,0.13935,25.991,28.123,83.334,45.746,121.62,413.27,5.2549,20.569,0.090793,supercritical
450,15.4,7.2684,0.13758,25.94,28.059,83.161,45.847,123.13,412.67,5.2236,20.665,0.091651,supercritical
450,15.5,7.3616,0.13584,25.889,27.995,82.987,45.948,124.66,412.08,5.1918,20.763,0.092526,supercritical
450,15.6,7.456,0.13412,25.838,27.93,82.813,46.047,126.21,411.51,5.1596,20.863,0.093418,supercritical
450,15.7,7.5517,0.13242,25.785,27.864,82.638,46.146,127.79,410.96,5.1268,20.965,0.094328,supercritical
450,15.8,7.6486,0.13074,25.733,27.799,82.463,46.244,129.39,410.42,5.0937,21.069,0.095255,supercritical
450,15.9,7.7467,0.12909,25.68,27.733,82.287,46.341,131.01,409.9,5.06,21.175,0.096199,supercritical
450,16,7.8462,0.12745,25.627,27.666,82.111,46.437,132.65,409.39,5.0259,21.283,0.097162,supercritical
450,16.1,7.9469,0.12584,25.573,27.599,81.934,46.532,134.3,408.91,4.9913,21.394,0.098142,supercritical
450,16.2,8.0489,0.12424,25.519,27.532,81.757,46.626,135.98,408.45,4.9562,21.506,0.099139,supercritical
450,16.3,8.1522,0.12267,25.465,27.465,81.58,46.719,137.68,408.01,4.9206,21.62,0.10015,supercritical
450,16.4,8.2568,0.12111,25.41,27.397,81.402,46.81,139.39,407.59,4.8846,21.737,0.10119,supercritical
450,16.5,8.3627,0.11958,25.355,27.328,81.223,46.901,141.11,407.19,4.8481,21.856,0.10224,supercritical
450,16.6,8.4699,0.11807,25.3,27.26,81.045,46.989,142.85,406.82,4.8111,21.977,0.1033,supercritical
450,16.7,8.5784,0.11657,25.244,27.191,80.865,47.077,144.6,406.47,4.7737,22.101,0.10439,supercritical
450,16.8,8.6882,0.1151,25.188,27.122,80.686,47.162,146.35,406.15,4.7358,22.226,0.10549,supercritical
450,16.9,8.7993,0.11365,25.132,27.052,80.506,47.246,148.11,405.86,4.6974,22.355,0.10661,supercritical
450,17,8.9117,0.11221,25.075,26.983,80.326,47.328,149.88,405.59,4.6586,22.485,0.10774,supercritical
450,17.1,9.0254,0.1108,25.018,26.913,80.146,47.409,151.64,405.35,4.6194,22.618,0.10889,supercritical
450,17.2,9.1403,0.10941,24.961,26.843,79.966,47.487,153.41,405.15,4.5798,22.753,0.11005,supercritical
450,17.3,9.2565,0.10803,24.903,26.772,79.785,47.563,155.17,404.97,4.5397,22.891,0.11123,supercritical
450,17.4,9.3739,0.10668,24.845,26.702,79.605,47.638,156.92,404.83,4.4993,23.031,0.11243,supercritical
450,17.5,9.4925,0.10535,24.787,26.631,79.424,47.71,158.66,404.72,4.4585,23.173,0.11363,supercritical
450,17.6,9.6123,0.10403,24.729,26.56,79.243,47.779,160.38,404.65,4.4173,23.318,0.11485,supercritical
450,17.7,9.7332,0.10274,24.671,26.489,79.063,47.847,162.09,404.61,4.3758,23.465,0.11609,supercritical
450,17.8,9.8553,0.10147,24.612,26.418,78.883,47.912,163.78,404.61,4.334,23.615,0.11733,supercritical
450,17.9,9.9784,0.10022,24.553,26.347,78.702,47.974,165.44,404.65,4.2918,23.767,0.11858,supercritical
450,18,10.103,0.098984,24.495,26.276,78.522,48.034,167.07,404.73,4.2494,23.921,0.11985,supercritical
450,18.1,10.228,0.097773,24.436,26.205,78.343,48.091,168.67,404.85,4.2067,24.077,0.12112,supercritical
450,18.2,10.354,0.096582,24.377,26.134,78.164,48.145,170.23,405.01,4.1638,24.236,0.1224,supercritical
450,18.3,10.481,0.095412,24.318,26.064,77.985,48.197,171.75,405.21,4.1206,24.398,0.12369,supercritical
450,18.4,10.609,0.094262,24.258,25.993,77.807,48.245,173.23,405.45,4.0773,24.561,0.12499,supercritical
450,18.5,10.737,0.093133,24.199,25.922,77.629,48.291,174.65,405.74,4.0338,24.727,0.12629,supercritical
450,18.6,10.867,0.092024,24.14,25.852,77.452,48.334,176.03,406.08,3.9901,24.895,0.12759,supercritical
450,18.7,10.997,0.090936,24.081,25.782,77.276,48.373,177.34,406.46,3.9463,25.065,0.1289,supercritical
450,18.8,11.127,0.089869,24.023,25.712,77.101,48.41,178.6,406.89,3.9025,25.237,0.13021,supercritical
450,18.9,11.258,0.088823,23.964,25.643,76.926,48.443,179.79,407.36,3.8585,25.411,0.13152,supercritical
450,19,11.39,0.087797,23.905,25.573,76.753,48.474,180.92,407.89,3.8146,25.586,0.13283,supercritical
450,19.1,11.522,0.086792,23.847,25.505,76.581,48.501,181.97,408.46,3.7706,25.764,0.13414,supercritical
450,19.2,11.654,0.085808,23.789,25.436,76.41,48.526,182.96,409.08,3.7266,25.944,0.13545,supercritical
450,19.3,11.786,0.084844,23.731,25.368,76.24,48.547,183.86,409.75,3.6827,26.125,0.13675,supercritical
450,19.4,11.919,0.083901,23.673,25.301,76.071,48.565,184.69,410.48,3.6388,26.307,0.13805,supercritical
450,19.5,12.051,0.082978,23.616,25.234,75.904,48.58,185.44,411.25,3.595,26.492,0.13934,supercritical
450,19.6,12.184,0.082076,23.559,25.167,75.738,48.593,186.1,412.08,3.5513,26.677,0.14062,supercritical
450,19.7,12.316,0.081194,23.502,25.102,75.573,48.602,186.68,412.96,3.5078,26.864,0.1419,supercritical
450,19.8,12.448,0.080332,23.446,25.036,75.411,48.608,187.18,413.88,3.4644,27.052,0.14317,supercritical
450,19.9,12.58,0.07949,23.39,24.972,75.25,48.612,187.59,414.86,3.4212,27.241,0.14442,supercritical
450,20,12.712,0.078668,23.335,24.908,75.09,48.613,187.91,415.89,3.3783,27.431,0.14567,supercritical
450,20.1,12.843,0.077866,23.28,24.845,74.932,48.611,188.15,416.98,3.3355,27.622,0.14691,supercritical
450,20.2,12.973,0.077083,23.226,24.783,74.777,48.607,188.31,418.11,3.293,27.814,0.14813,supercritical
450,20.3,13.103,0.076319,23.172,24.721,74.623,48.6,188.38,419.29,3.2508,28.006,0.14934,supercritical
450,20.4,13.232,0.075575,23.118,24.66,74.471,48.59,188.37,420.52,3.2089,28.199,0.15054,supercritical
450,20.5,13.36,0.074849,23.066,24.6,74.32,48.579,188.27,421.8,3.1673,28.392,0.15172,supercritical
450,20.6,13.488,0.074141,23.014,24.541,74.172,48.565,188.1,423.13,3.1261,28.586,0.15289,supercritical
450,20.7,13.614,0.073452,22.962,24.482,74.026,48.549,187.86,424.5,3.0852,28.78,0.15404,supercritical
450,20.8,13.74,0.072781,22.911,24.425,73.882,48.531,187.54,425.92,3.0447,28.974,0.15518,supercritical
450,20.9,13.864,0.072127,22.861,24.368,73.74,48.512,187.14,427.38,3.0046,29.168,0.1563,supercritical
450,21,13.988,0.07149,22.811,24.312,73.6,48.49,186.69,428.89,2.9649,29.362,0.15741,supercritical
450,21.1,14.11,0.070871,22.762,24.258,73.462,48.467,186.16,430.44,2.9256,29.555,0.1585,supercritical
450,21.2,14.231,0.070267,22.714,24.204,73.326,48.442,185.58,432.02,2.8868,29.749,0.15957,supercritical
450,21.3,14.351,0.06968,22.666,24.15,73.193,48.416,184.94,433.65,2.8484,29.942,0.16063,supercritical
450,21.4,14.47,0.069109,22.619,24.098,73.061,48.389,184.25,435.32,2.8106,30.135,0.16168,supercritical
450,21.5,14.587,0.068553,22.573,24.047,72.932,48.36,183.51,437.02,2.7731,30.327,0.1627,supercritical
450,21.6,14.703,0.068012,22.527,23.996,72.805,48.33,182.72,438.75,2.7362,30.518,0.16372,supercritical
450,21.7,14.818,0.067486,22.482,23.947,72.68,48.299,181.9,440.52,2.6998,30.709,0.16471,supercritical
450,21.8,14.931,0.066974,22.438,23.898,72.556,48.268,181.03,442.32,2.664,30.899,0.16569,supercritical
450,21.9,15.043,0.066476,22.395,23.85,72.435,48.235,180.14,444.15,2.6286,31.088,0.16666,supercritical
450,22,15.153,0.065992,22.352,23.803,72.316,48.202,179.21,446,2.5937,31.277,0.16761,supercritical
450,22.1,15.262,0.06552,22.309,23.757,72.2,48.168,178.26,447.89,2.5594,31.464,0.16855,supercritical
450,22.2,15.37,0.065062,22.268,23.712,72.085,48.133,177.28,449.79,2.5256,31.651,0.16947,supercritical
450,22.3,15.476,0.064615,22.227,23.668,71.972,48.098,176.28,451.72,2.4924,31.836,0.17038,supercritical
450,22.4,15.581,0.064181,22.187,23.624,71.861,48.063,175.27,453.68,2.4597,32.021,0.17127,supercritical
450,22.5,15.684,0.063758,22.147,23.582,71.751,48.027,174.24,455.65,2.4275,32.204,0.17215,supercritical
450,22.6,15.786,0.063346,22.108,23.54,71.644,47.991,173.21,457.64,2.3959,32.386,0.17302,supercritical
450,22.7,15.887,0.062946,22.07,23.499,71.539,47.954,172.16,459.65,2.3648,32.568,0.17387,supercritical
450,22.8,15.986,0.062556,22.032,23.458,71.435,47.918,171.11,461.67,2.3342,32.748,0.17472,supercritical
450,22.9,16.083,0.062176,21.995,23.419,71.334,47.881,170.05,463.71,2.3042,32.927,0.17555,supercritical
450,23,16.18,0.061806,21.958,23.38,71.234,47.844,168.99,465.76,2.2746,33.104,0.17637,supercritical
450,23.1,16.275,0.061445,21.923,23.342,71.135,47.808,167.93,467.83,2.2457,33.281,0.17717,supercritical
450,23.2,16.368,0.061094,21.887,23.305,71.039,47.771,166.88,469.9,2.2172,33.456,0.17797,supercritical
450,23.3,16.46,0.060752,21.852,23.268,70.944,47.734,165.82,471.99,2.1892,33.631,0.17875,supercritical
450,23.4,16.551,0.060418,21.818,23.232,70.85,47.698,164.77,474.08,2.1618,33.804,0.17953,supercritical
