Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
450,5.1,1.7753,0.56327,35.244,38.117,123.79,98.467,125,250.35,6.0464,14.362,0.045325,supercritical
450,5.2,1.8216,0.54898,35.186,38.041,123.5,98.552,125.76,249.44,6.0523,14.453,0.045516,supercritical
450,5.3,1.8684,0.53523,35.128,37.965,123.21,98.636,126.54,248.54,6.057,14.547,0.045709,supercritical
450,5.4,1.9158,0.52199,35.069,37.888,122.92,98.721,127.34,247.66,6.0604,14.643,0.045907,supercritical
450,5.5,1.9638,0.50923,35.009,37.81,122.63,98.805,128.16,246.81,6.0624,14.743,0.046108,supercritical
450,5.6,2.0123,0.49693,34.949,37.732,122.35,98.889,129,245.97,6.0631,14.845,0.046312,supercritical
450,5.7,2.0615,0.48507,34.889,37.654,122.07,98.973,129.85,245.15,6.0622,14.95,0.04652,supercritical
450,5.8,2.1114,0.47363,34.828,37.575,121.78,99.057,130.72,244.36,6.0597,15.058,0.046732,supercritical
450,5.9,2.1618,0.46258,34.766,37.495,121.5,99.141,131.61,243.59,6.0557,15.17,0.046948,supercritical
450,6,2.2128,0.45191,34.704,37.415,121.22,99.224,132.52,242.84,6.0499,15.284,0.047168,supercritical
450,6.1,2.2645,0.4416,34.641,37.335,120.95,99.306,133.44,242.12,6.0423,15.402,0.047391,supercritical
450,6.2,2.3168,0.43163,34.578,37.254,120.67,99.388,134.39,241.43,6.0328,15.523,0.047618,supercritical
450,6.3,2.3697,0.42199,34.514,37.173,120.39,99.47,135.34,240.77,6.0215,15.648,0.04785,supercritical
450,6.4,2.4233,0.41267,34.45,37.091,120.12,99.551,136.31,240.14,6.0081,15.776,0.048085,supercritical
450,6.5,2.4774,0.40365,34.385,37.009,119.85,99.631,137.3,239.55,5.9926,15.908,0.048324,supercritical
450,6.6,2.5322,0.39492,34.32,36.927,119.57,99.71,138.3,238.99,5.975,16.043,0.048567,supercritical
