,C_X,C_N,C_L,F_in,C_N_in,I0,Time
19226,2.3533551692962646,1.859297275543213,0.0012601198395714164,0.003,9,105,19.59798995
19227,2.363029718399048,1.8772884607315063,0.0012984476052224636,0.003,9,105,20.35175879
19228,2.3725759983062744,1.8949267864227295,0.0013369264779612422,0.003,9,105,21.10552764
19229,2.3820478916168213,1.911899447441101,0.00137615657877177,0.003,9,105,21.85929648
19230,2.3913509845733643,1.9288655519485474,0.0014149125199764967,0.003,9,105,22.61306533
19231,2.4004874229431152,1.9458261728286743,0.0014532014029100537,0.003,9,105,23.36683417
19232,2.4094598293304443,1.9627807140350342,0.0014910310273990035,0.003,9,105,24.12060302
19233,2.418271064758301,1.979731798171997,0.0015284050023183227,0.003,9,105,24.87437186
19234,2.4269237518310547,1.9966758489608765,0.0015653298469260335,0.003,9,105,25.6281407
19235,2.4354193210601807,2.0136144161224365,0.0016018110327422619,0.003,9,105,26.38190955
19236,2.4444544315338135,2.0407063961029053,0.0016402563778683543,0.003,9,105,27.13567839
19237,2.4535129070281982,2.070358991622925,0.0016788770444691181,0.003,9,105,27.88944724
19238,2.4624102115631104,2.0998361110687256,0.0017170319333672523,0.003,9,105,28.64321608
19239,2.471149206161499,2.129136323928833,0.00175472570117563,0.003,9,105,29.39698492
19240,2.4797308444976807,2.156785011291504,0.0017917230725288391,0.003,9,105,30.15075377
19241,2.4881582260131836,2.182966470718384,0.0018280607182532549,0.003,9,105,30.90452261
19242,2.4961657524108887,2.2036499977111816,0.001862468314357102,0.003,9,105,31.65829146
19243,2.5037078857421875,2.217890739440918,0.0018946885829791427,0.003,9,105,32.4120603
19244,2.5111117362976074,2.232146978378296,0.0019265256123617291,0.003,9,105,33.16582915
19245,2.5179550647735596,2.245521306991577,0.0019575750920921564,0.003,9,105,33.91959799
19246,2.5246500968933105,2.2588820457458496,0.001988236326724291,0.003,9,105,34.67336683
19247,2.531221628189087,2.2722740173339844,0.0020185390021651983,0.003,9,105,35.42713568
19248,2.5376718044281006,2.2857015132904053,0.0020484861452132463,0.003,9,105,36.18090452
19249,2.5440022945404053,2.29915714263916,0.002078084973618388,0.003,9,105,36.93467337
19250,2.5502419471740723,2.312638282775879,0.002107419306412339,0.003,9,105,37.68844221
19251,2.556828737258911,2.326052188873291,0.0021378679666668177,0.003,9,105,38.44221106
19252,2.563296318054199,2.339496374130249,0.002167962957173586,0.003,9,105,39.1959799
19253,2.5696468353271484,2.3529701232910156,0.002197708934545517,0.003,9,105,39.94974874
19254,2.575882911682129,2.3664748668670654,0.0022271107882261276,0.003,9,105,40.70351759
19255,2.5820064544677734,2.3800079822540283,0.0022561755031347275,0.003,9,105,41.45728643
19256,2.588019371032715,2.3935718536376953,0.002284906804561615,0.003,9,105,42.21105528
19257,2.593924045562744,2.407163143157959,0.0023133105132728815,0.003,9,105,42.96482412
19258,2.5997226238250732,2.4207823276519775,0.0023413903545588255,0.003,9,105,43.71859296
19259,2.605417251586914,2.4344286918640137,0.0023691535461694,0.003,9,105,44.47236181
19260,2.6110098361968994,2.448101282119751,0.002396604511886835,0.003,9,105,45.22613065
19261,2.6165027618408203,2.4618003368377686,0.0024237472098320723,0.003,9,105,45.9798995
19262,2.6218984127044678,2.475524663925171,0.002450588857755065,0.003,9,105,46.73366834
19263,2.6271979808807373,2.489274501800537,0.002477132249623537,0.003,9,105,47.48743719
19264,2.6324045658111572,2.503046751022339,0.0025033822748810053,0.003,9,105,48.24120603
19265,2.637518882751465,2.516845226287842,0.002529346151277423,0.003,9,105,48.99497487
19266,2.6425445079803467,2.530665397644043,0.002555027836933732,0.003,9,105,49.74874372
19267,2.64748215675354,2.544509172439575,0.002580430591478944,0.003,9,105,50.50251256
19268,2.652334690093994,2.558375358581543,0.0026055623311549425,0.003,9,105,51.25628141
19269,2.657104015350342,2.5722641944885254,0.0026304246857762337,0.003,9,105,52.01005025
19270,2.6617918014526367,2.5861730575561523,0.0026550248730927706,0.003,9,105,52.7638191
19271,2.6663999557495117,2.6001007556915283,0.0026793661527335644,0.003,9,105,53.51758794
19272,2.670930862426758,2.6140518188476562,0.0027034543454647064,0.003,9,105,54.27135678
19273,2.6753859519958496,2.6280200481414795,0.002727292710915208,0.003,9,105,55.02512563
19274,2.6797680854797363,2.642007827758789,0.0027508873026818037,0.003,9,105,55.77889447
19275,2.6840782165527344,2.656015157699585,0.0027742432430386543,0.003,9,105,56.53266332
19276,2.6883187294006348,2.670038938522339,0.0027973633259534836,0.003,9,105,57.28643216
19277,2.692491292953491,2.68408203125,0.0028202540706843138,0.003,9,105,58.04020101
19278,2.6965980529785156,2.698140859603882,0.002842917339876294,0.003,9,105,58.79396985
19279,2.7006406784057617,2.7122180461883545,0.002865361049771309,0.003,9,105,59.54773869
19280,2.7046213150024414,2.726308822631836,0.0028875870630145073,0.003,9,105,60.30150754
19281,2.7085413932800293,2.7404160499572754,0.002909600967541337,0.003,9,105,61.05527638
19282,2.7124032974243164,2.7545382976531982,0.002931407419964671,0.003,9,105,61.80904523
19283,2.71620774269104,2.768676519393921,0.002953010145574808,0.003,9,105,62.56281407
19284,2.7199580669403076,2.7828264236450195,0.0029744140338152647,0.003,9,105,63.31658291
19285,2.7236506938934326,2.796992540359497,0.002995614893734455,0.003,9,105,64.07035176
19286,2.7272849082946777,2.8111729621887207,0.003016611561179161,0.003,9,105,64.8241206
19287,2.7308614253997803,2.825369119644165,0.003037405665963888,0.003,9,105,65.57788945
19288,2.7343809604644775,2.839578628540039,0.003057998837903142,0.003,9,105,66.33165829
19289,2.7378439903259277,2.8538055419921875,0.0030783952679485083,0.003,9,105,67.08542714
19290,2.741251230239868,2.8680458068847656,0.0030985944904386997,0.003,9,105,67.83919598
19291,2.7446041107177734,2.882297992706299,0.0031185997650027275,0.003,9,105,68.59296482
19292,2.7479019165039062,2.896566867828369,0.0031384106259793043,0.003,9,105,69.34673367
19293,2.7511465549468994,2.91084885597229,0.0031580321956425905,0.003,9,105,70.10050251
19294,2.754338502883911,2.925145387649536,0.0031774663366377354,0.003,9,105,70.85427136
19295,2.7574784755706787,2.9394547939300537,0.0031967121176421642,0.003,9,105,71.6080402
19296,2.760566473007202,2.9537789821624756,0.003215774893760681,0.003,9,105,72.36180905
19297,2.763604164123535,2.968114137649536,0.003234652802348137,0.003,9,105,73.11557789
19298,2.7665915489196777,2.9824612140655518,0.0032533500343561172,0.003,9,105,73.86934673
19299,2.769529104232788,2.9968245029449463,0.003271869383752346,0.003,9,105,74.62311558
19300,2.772418737411499,3.0111992359161377,0.0032902113161981106,0.003,9,105,75.37688442
19301,2.775259494781494,3.0255861282348633,0.0033083774615079165,0.003,9,105,76.13065327
19302,2.778053045272827,3.0399861335754395,0.003326370380818844,0.003,9,105,76.88442211
19303,2.7808001041412354,3.0543980598449707,0.003344192635267973,0.003,9,105,77.63819095
19304,2.783501386642456,3.0688235759735107,0.003361845389008522,0.003,9,105,78.3919598
19305,2.7861571311950684,3.0832581520080566,0.0033793298061937094,0.003,9,105,79.14572864
19306,2.7884247303009033,3.0997307300567627,0.0033964281901717186,0.003,9,105,79.89949749
19307,2.7906508445739746,3.1162054538726807,0.0034133633598685265,0.003,9,105,80.65326633
19308,2.7928378582000732,3.1326639652252197,0.003430139273405075,0.003,9,105,81.40703518
19309,2.7949864864349365,3.149109125137329,0.0034467587247490883,0.003,9,105,82.16080402
19310,2.7970969676971436,3.1655404567718506,0.0034632207825779915,0.003,9,105,82.91457286
19311,2.79917049407959,3.181957483291626,0.003479530569165945,0.003,9,105,83.66834171
